FID,SRC_AGENCY,FIRE_ID,FIRENAME,LATITUDE,LONGITUDE,YEAR,MONTH,DAY,REP_DATE,ATTK_DATE,OUT_DATE,DECADE,SIZE_HA,Cumul_Area_ha,Fract_of_total,CAUSE,PROTZONE,FIRE_TYPE,MORE_INFO,CFS_REF_ID,CFS_NOTE1,CFS_NOTE2,ACQ_DATE,SRC_AGY2,ECOZONE,ECOZ_REF,ECOZ_NAME,ECOZ_NOM
148058,BC,2021-C11343, ,52.8749,-124.517,2021,7,2,2021-07-02 00:00,,,2020-2029,3,,,L, ,Fire, ,BC-2021-2021-C11343, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
148359,BC,2021-V12568, ,49.3305,-121.6005,2021,8,12,2021-08-12 00:00,,,2020-2029,3,,,H, ,Fire, ,BC-2021-2021-V12568, , ,2022-04-11 00:00,BC,13,13,Pacific Maritime,Maritime du Pacifique
148501,BC,2021-N21737, ,50.105,-115.8072,2021,7,7,2021-07-07 00:00,,,2020-2029,3,,,L, ,Fire, ,BC-2021-2021-N21737, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
148577,BC,2021-K42401, ,51.6002,-118.9481,2021,8,3,2021-08-03 00:00,,,2020-2029,3,,,L, ,Fire, ,BC-2021-2021-K42401, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
148651,BC,2021-V12263, ,49.5977,-121.8496,2021,7,31,2021-07-31 00:00,,,2020-2029,3,,,L, ,Fire, ,BC-2021-2021-V12263, , ,2022-04-11 00:00,BC,13,13,Pacific Maritime,Maritime du Pacifique
148763,BC,2021-K60225, ,50.0353,-120.869,2021,4,15,2021-04-15 00:00,,,2020-2029,3,,,H, ,Fire, ,BC-2021-2021-K60225, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
148765,BC,2021-C20224, ,52.267,-122.0973,2021,4,15,2021-04-15 00:00,,,2020-2029,3,,,H, ,Fire, ,BC-2021-2021-C20224, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
148532,BC,2021-G82861, ,56.2432,-121.3413,2021,9,24,2021-09-24 00:00,,,2020-2029,2.85,,,H, ,Fire, ,BC-2021-2021-G82861, , ,2022-04-11 00:00,BC,9,9,Boreal PLain,Plaines bornales
148641,BC,2021-C50162, ,51.9245,-123.1093,2021,4,10,2021-04-10 00:00,,,2020-2029,2.71,,,H, ,Fire, ,BC-2021-2021-C50162, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
148291,BC,2021-K52716, ,49.9116,-119.5382,2021,8,24,2021-08-24 00:00,,,2020-2029,2.67,,,H, ,Fire, ,BC-2021-2021-K52716, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
148913,BC,2021-K50654, ,49.2072,-119.9863,2021,5,27,2021-05-27 00:00,,,2020-2029,2.6,,,H, ,Fire, ,BC-2021-2021-K50654, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
149107,BC,2021-N20364, ,50.334,-115.8484,2021,4,21,2021-04-21 00:00,,,2020-2029,2.6,,,H, ,Fire, ,BC-2021-2021-N20364, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
147784,BC,2021-K21233, ,50.7502,-119.8026,2021,7,1,2021-07-01 00:00,,,2020-2029,2.5,,,L, ,Fire, ,BC-2021-2021-K21233, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
148079,BC,2021-C11553, ,52.5172,-122.5754,2021,7,7,2021-07-07 00:00,,,2020-2029,2.5,,,H, ,Fire, ,BC-2021-2021-C11553, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
148376,BC,2021-G72604, ,54.9403,-120.2752,2021,8,13,2021-08-13 00:00,,,2020-2029,2.5,,,H, ,Fire, ,BC-2021-2021-G72604, , ,2022-04-11 00:00,BC,9,9,Boreal PLain,Plaines bornales
148953,BC,2021-K20386, ,50.7513,-120.7141,2021,4,22,2021-04-22 00:00,,,2020-2029,2.5,,,H, ,Fire, ,BC-2021-2021-K20386, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
149229,BC,2021-N51953, ,50.0946,-117.4058,2021,7,1,2021-07-01 00:00,,,2020-2029,2.5,,,L, ,Fire, ,BC-2021-2021-N51953, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
148370,BC,2021-N52461, ,50.6885,-117.7349,2021,8,5,2021-08-05 00:00,,,2020-2029,2.4,,,L, ,Fire, ,BC-2021-2021-N52461, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
148986,BC,2020-K51865, ,49.4544,-119.7508,2021,3,13,2021-03-13 00:00,,,2020-2029,2.3,,,H, ,Fire,Note that BC FIRE_ID includes the fiscal year in which fire is reported,BC-2021-2020-K51865, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
147950,BC,2021-C32347, ,52.1392,-121.5359,2021,8,2,2021-08-02 00:00,,,2020-2029,2.2,,,L, ,Fire, ,BC-2021-2021-C32347, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
148048,BC,2021-R12427, ,53.6467,-125.2571,2021,8,5,2021-08-05 00:00,,,2020-2029,2.2,,,U, ,Fire, ,BC-2021-2021-R12427, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
148284,BC,2021-G82889, ,56.5555,-121.2153,2021,10,12,2021-10-12 00:00,,,2020-2029,2.2,,,H, ,Fire, ,BC-2021-2021-G82889, , ,2022-04-11 00:00,BC,9,9,Boreal PLain,Plaines bornales
147763,BC,2021-K22419, ,51.8266,-119.169,2021,7,11,2021-07-11 00:00,,,2020-2029,2.1,,,L, ,Fire, ,BC-2021-2021-K22419, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
148129,BC,2021-C32368, ,52.4961,-120.7227,2021,8,3,2021-08-03 00:00,,,2020-2029,2.1,,,L, ,Fire, ,BC-2021-2021-C32368, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
148850,BC,2021-V30467, ,50.3186,-122.6935,2021,5,6,2021-05-06 00:00,,,2020-2029,2.1,,,U, ,Fire, ,BC-2021-2021-V30467, , ,2022-04-11 00:00,BC,13,13,Pacific Maritime,Maritime du Pacifique
149113,BC,2021-N62005, ,49.5719,-119.126,2021,7,3,2021-07-03 00:00,,,2020-2029,2.03,,,L, ,Fire, ,BC-2021-2021-N62005, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
147771,BC,2021-G61533, ,56.0315,-123.1895,2021,6,30,2021-06-30 00:00,,,2020-2029,2,,,L, ,Fire, ,BC-2021-2021-G61533, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
147862,BC,2021-K22537, ,51.5727,-119.1223,2021,7,11,2021-07-11 00:00,,,2020-2029,2,,,L, ,Fire, ,BC-2021-2021-K22537, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
147931,BC,2021-G42408, ,54.1225,-124.9497,2021,8,4,2021-08-04 00:00,,,2020-2029,2,,,L, ,Fire, ,BC-2021-2021-G42408, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
148173,BC,2021-K21247, ,51.5512,-119.6596,2021,7,1,2021-07-01 00:00,,,2020-2029,2,,,L, ,Fire, ,BC-2021-2021-K21247, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
148237,BC,2021-G12564, ,53.4426,-124.0185,2021,8,11,2021-08-11 00:00,,,2020-2029,2,,,H, ,Fire, ,BC-2021-2021-G12564, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
148308,BC,2021-G52558, ,54.7898,-124.7532,2021,8,11,2021-08-11 00:00,,,2020-2029,2,,,L, ,Fire, ,BC-2021-2021-G52558, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
148319,BC,2021-G11185, ,54.7743,-123.1958,2021,6,30,2021-06-30 00:00,,,2020-2029,2,,,L, ,Fire, ,BC-2021-2021-G11185, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
148439,BC,2021-N51992, ,50.2133,-118.0068,2021,7,8,2021-07-08 00:00,,,2020-2029,2,,,L, ,Fire, ,BC-2021-2021-N51992, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
148683,BC,2021-G70728, ,55.1896,-120.4786,2021,6,5,2021-06-05 00:00,,,2020-2029,2,,,H, ,Fire, ,BC-2021-2021-G70728, , ,2022-04-11 00:00,BC,9,9,Boreal PLain,Plaines bornales
148707,BC,2021-K60349, ,50.1144,-120.7598,2021,4,20,2021-04-20 00:00,,,2020-2029,2,,,H, ,Fire, ,BC-2021-2021-K60349, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
148744,BC,2021-V70999, ,49.295,-124.7735,2021,6,28,2021-06-28 00:00,,,2020-2029,2,,,H, ,Fire, ,BC-2021-2021-V70999, , ,2022-04-11 00:00,BC,13,13,Pacific Maritime,Maritime du Pacifique
148834,BC,2021-N10381, ,49.5972,-115.7366,2021,4,22,2021-04-22 00:00,,,2020-2029,2,,,H, ,Fire, ,BC-2021-2021-N10381, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
148837,BC,2021-G50398, ,54.5753,-124.481,2021,4,22,2021-04-22 00:00,,,2020-2029,2,,,H, ,Fire, ,BC-2021-2021-G50398, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
148896,BC,2021-G80438, ,56.3679,-121.1896,2021,4,24,2021-04-24 00:00,,,2020-2029,2,,,H, ,Fire, ,BC-2021-2021-G80438, , ,2022-04-11 00:00,BC,9,9,Boreal PLain,Plaines bornales
148945,BC,2021-N51939, ,49.123,-117.1477,2021,7,7,2021-07-07 00:00,,,2020-2029,2,,,L, ,Fire, ,BC-2021-2021-N51939, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
149149,BC,2021-V11075, ,49.8957,-121.4482,2021,6,30,2021-06-30 00:00,,,2020-2029,2,,,H, ,Fire, ,BC-2021-2021-V11075, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
149177,BC,2021-V50530, ,49.607,-123.9805,2021,5,16,2021-05-16 00:00,,,2020-2029,2,,,H, ,Fire, ,BC-2021-2021-V50530, , ,2022-04-11 00:00,BC,13,13,Pacific Maritime,Maritime du Pacifique
149407,BC,2020-K51974, ,49.1363,-119.4594,2021,3,28,2021-03-28 00:00,,,2020-2029,2,,,H, ,Fire,Note that BC FIRE_ID includes the fiscal year in which fire is reported,BC-2021-2020-K51974, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
148357,BC,2021-K22825, ,50.7282,-119.8822,2021,9,12,2021-09-12 00:00,,,2020-2029,1.96,,,H, ,Fire, ,BC-2021-2021-K22825, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
147937,BC,2021-V11341, ,53.3155,-132.1207,2021,7,3,2021-07-03 00:00,,,2020-2029,1.9,,,U, ,Fire, ,BC-2021-2021-V11341, , ,2022-04-11 00:00,BC,13,13,Pacific Maritime,Maritime du Pacifique
148152,BC,2021-K51453, ,49.0744,-119.5544,2021,7,5,2021-07-05 00:00,,,2020-2029,1.9,,,H, ,Fire, ,BC-2021-2021-K51453, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
149122,BC,2021-C41470, ,51.2433,-121.7231,2021,7,5,2021-07-05 00:00,,,2020-2029,1.9,,,L, ,Fire, ,BC-2021-2021-C41470, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
148458,BC,2021-N62234, ,49.0131,-118.3418,2021,7,28,2021-07-28 00:00,,,2020-2029,1.8,,,H, ,Fire, ,BC-2021-2021-N62234, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
148745,BC,2021-K51072, ,49.7139,-119.8729,2021,6,30,2021-06-30 00:00,,,2020-2029,1.75,,,U, ,Fire, ,BC-2021-2021-K51072, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
147911,BC,2021-K52791, ,49.487,-119.6152,2021,9,6,2021-09-06 00:00,,,2020-2029,1.7,,,U, ,Fire, ,BC-2021-2021-K52791, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
148000,BC,2021-V10906, ,49.4533,-121.7691,2021,6,24,2021-06-24 00:00,,,2020-2029,1.7,,,H, ,Fire, ,BC-2021-2021-V10906, , ,2022-04-11 00:00,BC,13,13,Pacific Maritime,Maritime du Pacifique
148587,BC,2021-C52274, ,52.0065,-123.1678,2021,7,31,2021-07-31 00:00,,,2020-2029,1.7,,,H, ,Fire, ,BC-2021-2021-C52274, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
149214,BC,2021-K51037, ,49.9788,-119.0472,2021,6,29,2021-06-29 00:00,,,2020-2029,1.7,,,L, ,Fire, ,BC-2021-2021-K51037, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
149271,BC,2021-K50191, ,49.0735,-119.4723,2021,4,13,2021-04-13 00:00,,,2020-2029,1.7,,,H, ,Fire, ,BC-2021-2021-K50191, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
148894,BC,2021-K20245, ,50.7292,-120.5241,2021,4,16,2021-04-16 00:00,,,2020-2029,1.68,,,H, ,Fire, ,BC-2021-2021-K20245, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
148766,BC,2021-G70403, ,55.8277,-120.6651,2021,4,23,2021-04-23 00:00,,,2020-2029,1.66,,,H, ,Fire, ,BC-2021-2021-G70403, , ,2022-04-11 00:00,BC,9,9,Boreal PLain,Plaines bornales
148455,BC,2021-K41850, ,50.3572,-119.2233,2021,7,12,2021-07-12 00:00,,,2020-2029,1.65,,,U, ,Fire, ,BC-2021-2021-K41850, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
148790,BC,2021-C40714, ,51.0079,-121.782,2021,6,3,2021-06-03 00:00,,,2020-2029,1.64,,,H, ,Fire, ,BC-2021-2021-C40714, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
148752,BC,2020-N71992, ,49.205,-116.5921,2021,3,30,2021-03-30 00:00,,,2020-2029,1.6,,,H, ,Fire,Note that BC FIRE_ID includes the fiscal year in which fire is reported,BC-2021-2020-N71992, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
148900,BC,2021-N60475, ,49.1673,-118.5433,2021,5,6,2021-05-06 00:00,,,2020-2029,1.58,,,L, ,Fire, ,BC-2021-2021-N60475, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
148706,BC,2021-N50348, ,49.3982,-117.6662,2021,4,20,2021-04-20 00:00,,,2020-2029,1.56,,,H, ,Fire, ,BC-2021-2021-N50348, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
148895,BC,2021-K20383, ,50.7596,-120.0781,2021,4,22,2021-04-22 00:00,,,2020-2029,1.55,,,H, ,Fire, ,BC-2021-2021-K20383, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
148751,BC,2020-C51993, ,51.9403,-123.0962,2021,3,31,2021-03-31 00:00,,,2020-2029,1.52,,,H, ,Fire,Note that BC FIRE_ID includes the fiscal year in which fire is reported,BC-2021-2020-C51993, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
148159,BC,2021-N21307, ,50.5203,-115.7666,2021,7,2,2021-07-02 00:00,,,2020-2029,1.5,,,L, ,Fire, ,BC-2021-2021-N21307, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
148253,BC,2021-C32666, ,52.866,-120.3809,2021,8,16,2021-08-16 00:00,,,2020-2029,1.5,,,L, ,Fire, ,BC-2021-2021-C32666, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
148698,BC,2021-K20141, ,50.8019,-121.5986,2021,4,9,2021-04-09 00:00,,,2020-2029,1.5,,,H, ,Fire, ,BC-2021-2021-K20141, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
148809,BC,2021-K51241, ,49.2226,-119.9792,2021,7,2,2021-07-02 00:00,,,2020-2029,1.5,,,H, ,Fire, ,BC-2021-2021-K51241, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
148884,BC,2021-K21996, ,51.5816,-120.3706,2021,7,10,2021-07-10 00:00,,,2020-2029,1.5,,,L, ,Fire, ,BC-2021-2021-K21996, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
148954,BC,2021-K50388, ,49.5248,-119.5066,2021,4,22,2021-04-22 00:00,,,2020-2029,1.5,,,H, ,Fire, ,BC-2021-2021-K50388, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
148981,BC,2021-R10362, ,54.329,-125.8831,2021,4,21,2021-04-21 00:00,,,2020-2029,1.5,,,H, ,Fire, ,BC-2021-2021-R10362, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
149065,BC,2021-C41412, ,51.2423,-120.9047,2021,7,4,2021-07-04 00:00,,,2020-2029,1.5,,,L, ,Fire, ,BC-2021-2021-C41412, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
149095,BC,2021-K61546, ,50.2564,-121.0612,2021,7,6,2021-07-06 00:00,,,2020-2029,1.5,,,L, ,Fire, ,BC-2021-2021-K61546, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
149176,BC,2021-C50529, ,51.7588,-123.0551,2021,5,16,2021-05-16 00:00,,,2020-2029,1.5,,,H, ,Fire, ,BC-2021-2021-C50529, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
149222,BC,2021-N61927, ,49.4058,-118.485,2021,7,8,2021-07-08 00:00,,,2020-2029,1.5,,,L, ,Fire, ,BC-2021-2021-N61927, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
149251,BC,2021-K71039, ,50.2837,-121.6209,2021,6,29,2021-06-29 00:00,,,2020-2029,1.5,,,H, ,Fire, ,BC-2021-2021-K71039, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
149262,BC,2021-C41972, ,51.9108,-120.9635,2021,7,11,2021-07-11 00:00,,,2020-2029,1.5,,,L, ,Fire, ,BC-2021-2021-C41972, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
149368,BC,2021-N52080, ,50.0362,-118.2738,2021,7,20,2021-07-20 00:00,,,2020-2029,1.5,,,L, ,Fire, ,BC-2021-2021-N52080, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
147945,BC,2021-C12317, ,53.3277,-123.8547,2021,8,1,2021-08-01 00:00,,,2020-2029,1.46,,,L, ,Fire, ,BC-2021-2021-C12317, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
148646,BC,2021-N42099, ,51.2746,-118.2282,2021,7,20,2021-07-20 00:00,,,2020-2029,1.4,,,L, ,Fire, ,BC-2021-2021-N42099, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
149034,BC,2021-K40590, ,50.8056,-119.6105,2021,5,23,2021-05-23 00:00,,,2020-2029,1.4,,,H, ,Fire, ,BC-2021-2021-K40590, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
149308,BC,2020-K41972, ,50.7831,-119.3229,2021,3,28,2021-03-28 00:00,,,2020-2029,1.4,,,U, ,Fire,Note that BC FIRE_ID includes the fiscal year in which fire is reported,BC-2021-2020-K41972, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
148656,BC,2021-N41218, ,51.3797,-116.9594,2021,7,1,2021-07-01 00:00,,,2020-2029,1.38,,,L, ,Fire, ,BC-2021-2021-N41218, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
148513,BC,2021-C21747, ,51.7219,-121.9035,2021,7,10,2021-07-10 00:00,,,2020-2029,1.32,,,L, ,Fire, ,BC-2021-2021-C21747, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
149331,BC,2021-N11661, ,49.175,-115.4,2021,7,8,2021-07-08 00:00,,,2020-2029,1.31,,,L, ,Fire, ,BC-2021-2021-N11661, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
148479,BC,2021-K22880, ,50.6234,-121.3355,2021,10,6,2021-10-06 00:00,,,2020-2029,1.3,,,H, ,Fire, ,BC-2021-2021-K22880, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
148791,BC,2021-R10247, ,54.1941,-125.5626,2021,4,16,2021-04-16 00:00,,,2020-2029,1.3,,,H, ,Fire, ,BC-2021-2021-R10247, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
148747,BC,2021-R40187, ,55.3585,-127.6911,2021,4,13,2021-04-13 00:00,,,2020-2029,1.28,,,H, ,Fire, ,BC-2021-2021-R40187, , ,2022-04-11 00:00,BC,13,13,Pacific Maritime,Maritime du Pacifique
149312,BC,2021-N10288, ,49.471,-115.4562,2021,4,18,2021-04-18 00:00,,,2020-2029,1.23,,,H, ,Fire, ,BC-2021-2021-N10288, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
148871,BC,2021-N72257, ,49.9741,-117.0056,2021,7,30,2021-07-30 00:00,,,2020-2029,1.2,,,H, ,Fire, ,BC-2021-2021-N72257, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
149274,BC,2021-G80793, ,58.1152,-120.2212,2021,6,13,2021-06-13 00:00,,,2020-2029,1.2,,,L, ,Fire, ,BC-2021-2021-G80793, , ,2022-04-11 00:00,BC,9,9,Boreal PLain,Plaines bornales
147804,BC,2021-K22556, ,50.6915,-119.7895,2021,8,11,2021-08-11 00:00,,,2020-2029,1.18,,,H, ,Fire, ,BC-2021-2021-K22556, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
149029,BC,2021-K50645, ,49.0371,-119.6981,2021,5,25,2021-05-25 00:00,,,2020-2029,1.14,,,H, ,Fire, ,BC-2021-2021-K50645, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
148691,BC,2021-G80251, ,56.14,-121.661,2021,4,16,2021-04-16 00:00,,,2020-2029,1.13,,,H, ,Fire, ,BC-2021-2021-G80251, , ,2022-04-11 00:00,BC,9,9,Boreal PLain,Plaines bornales
148299,BC,2021-K42750, ,50.631,-119.544,2021,8,29,2021-08-29 00:00,,,2020-2029,1.12,,,L, ,Fire, ,BC-2021-2021-K42750, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
148310,BC,2021-C12573, ,52.9706,-124.8575,2021,8,12,2021-08-12 00:00,,,2020-2029,1.1,,,H, ,Fire, ,BC-2021-2021-C12573, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
148484,BC,2021-K21225, ,50.3845,-120.4031,2021,7,1,2021-07-01 00:00,,,2020-2029,1.1,,,L, ,Fire, ,BC-2021-2021-K21225, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
148581,BC,2021-C21739, ,51.9425,-121.8763,2021,7,10,2021-07-10 00:00,,,2020-2029,1.1,,,L, ,Fire, ,BC-2021-2021-C21739, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
148705,BC,2021-C50169, ,52.0957,-123.3959,2021,4,11,2021-04-11 00:00,,,2020-2029,1.1,,,H, ,Fire, ,BC-2021-2021-C50169, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
148778,BC,2021-C50413, ,52.0357,-123.1891,2021,4,24,2021-04-24 00:00,,,2020-2029,1.1,,,H, ,Fire, ,BC-2021-2021-C50413, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
149099,BC,2021-K41741, ,50.5664,-118.8121,2021,7,9,2021-07-09 00:00,,,2020-2029,1.1,,,L, ,Fire, ,BC-2021-2021-K41741, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
149261,BC,2021-N11956, ,49.186,-115.036,2021,7,13,2021-07-13 00:00,,,2020-2029,1.1,,,L, ,Fire, ,BC-2021-2021-N11956, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
149366,BC,2021-K70175, ,50.825,-122.038,2021,4,12,2021-04-12 00:00,,,2020-2029,1.1,,,H, ,Fire, ,BC-2021-2021-K70175, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
148779,BC,2021-R40422, ,55.2682,-127.6116,2021,4,26,2021-04-26 00:00,,,2020-2029,1.07,,,H, ,Fire, ,BC-2021-2021-R40422, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
147788,BC,2021-N41908, ,52.049,-118.2942,2021,7,13,2021-07-13 00:00,,,2020-2029,1,,,L, ,Fire, ,BC-2021-2021-N41908, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
148297,BC,2021-V82919, ,50.4081,-126.4231,2021,11,3,2021-11-03 00:00,,,2020-2029,1,,,H, ,Fire, ,BC-2021-2021-V82919, , ,2022-04-11 00:00,BC,13,13,Pacific Maritime,Maritime du Pacifique
148469,BC,2021-G42580, ,54.0959,-125.1055,2021,8,12,2021-08-12 00:00,,,2020-2029,1,,,U, ,Fire, ,BC-2021-2021-G42580, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
148530,BC,2021-C12921, ,53.0162,-122.5156,2021,11,9,2021-11-09 00:00,,,2020-2029,1,,,U, ,Fire, ,BC-2021-2021-C12921, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
148535,BC,2021-K42579, ,50.7479,-118.7883,2021,8,11,2021-08-11 00:00,,,2020-2029,1,,,L, ,Fire, ,BC-2021-2021-K42579, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
148624,BC,2021-K50121, ,49.4094,-119.8211,2021,4,8,2021-04-08 00:00,,,2020-2029,1,,,H, ,Fire, ,BC-2021-2021-K50121, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
148936,BC,2021-G51914, ,55.7843,-125.6067,2021,6,2,2021-06-02 00:00,,,2020-2029,1,,,L, ,Fire, ,BC-2021-2021-G51914, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
149055,BC,2021-N42253, ,51.5167,-118.233,2021,7,11,2021-07-11 00:00,,,2020-2029,1,,,L, ,Fire, ,BC-2021-2021-N42253, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
