EcoBoundaryName,AdminBoundaryName,SPUID,DMID,Name,DMStructureID,DMRow,DMColumn,Proportion,Source,Sink
Boreal Plains,Alberta,34,367,Wildfire for Alberta - Boreal Plains (NIR2014),2,12,28,0.017999,Hardwood Fine Roots,CO
Boreal Plains,Alberta,34,367,Wildfire for Alberta - Boreal Plains (NIR2014),2,13,13,0.00053,Aboveground Very Fast DOM,Aboveground Very Fast DOM
Boreal Plains,Alberta,34,367,Wildfire for Alberta - Boreal Plains (NIR2014),2,13,26,0.899523,Aboveground Very Fast DOM,CO2
Boreal Plains,Alberta,34,367,Wildfire for Alberta - Boreal Plains (NIR2014),2,13,27,0.009995,Aboveground Very Fast DOM,CH4
Boreal Plains,Alberta,34,367,Wildfire for Alberta - Boreal Plains (NIR2014),2,13,28,0.089952,Aboveground Very Fast DOM,CO
Boreal Plains,Alberta,34,367,Wildfire for Alberta - Boreal Plains (NIR2014),2,14,14,1,Belowground Very Fast DOM,Belowground Very Fast DOM
Boreal Plains,Alberta,34,367,Wildfire for Alberta - Boreal Plains (NIR2014),2,15,15,0.347243,Aboveground Fast DOM,Aboveground Fast DOM
Boreal Plains,Alberta,34,367,Wildfire for Alberta - Boreal Plains (NIR2014),2,15,26,0.587481,Aboveground Fast DOM,CO2
Boreal Plains,Alberta,34,367,Wildfire for Alberta - Boreal Plains (NIR2014),2,15,27,0.006528,Aboveground Fast DOM,CH4
Boreal Plains,Alberta,34,367,Wildfire for Alberta - Boreal Plains (NIR2014),2,15,28,0.058748,Aboveground Fast DOM,CO
Boreal Plains,Alberta,34,367,Wildfire for Alberta - Boreal Plains (NIR2014),2,16,16,1,Belowground Fast DOM,Belowground Fast DOM
Boreal Plains,Alberta,34,367,Wildfire for Alberta - Boreal Plains (NIR2014),2,17,17,0.832622,Medium DOM,Medium DOM
Boreal Plains,Alberta,34,367,Wildfire for Alberta - Boreal Plains (NIR2014),2,17,26,0.15064,Medium DOM,CO2
Boreal Plains,Alberta,34,367,Wildfire for Alberta - Boreal Plains (NIR2014),2,17,27,0.001674,Medium DOM,CH4
Boreal Plains,Alberta,34,367,Wildfire for Alberta - Boreal Plains (NIR2014),2,17,28,0.015064,Medium DOM,CO
Boreal Plains,Alberta,34,367,Wildfire for Alberta - Boreal Plains (NIR2014),2,18,18,0.600026,Aboveground Slow DOM,Aboveground Slow DOM
Boreal Plains,Alberta,34,367,Wildfire for Alberta - Boreal Plains (NIR2014),2,18,26,0.359977,Aboveground Slow DOM,CO2
Boreal Plains,Alberta,34,367,Wildfire for Alberta - Boreal Plains (NIR2014),2,18,27,0.004,Aboveground Slow DOM,CH4
Boreal Plains,Alberta,34,367,Wildfire for Alberta - Boreal Plains (NIR2014),2,18,28,0.035998,Aboveground Slow DOM,CO
Boreal Plains,Alberta,34,367,Wildfire for Alberta - Boreal Plains (NIR2014),2,19,19,1,Belowground Slow DOM,Belowground Slow DOM
Boreal Plains,Alberta,34,367,Wildfire for Alberta - Boreal Plains (NIR2014),2,20,17,1,Softwood Stem Snag,Medium DOM
Boreal Plains,Alberta,34,367,Wildfire for Alberta - Boreal Plains (NIR2014),2,21,15,1,Softwood Branch Snag,Aboveground Fast DOM
Boreal Plains,Alberta,34,367,Wildfire for Alberta - Boreal Plains (NIR2014),2,22,17,1,Hardwood Stem Snag,Medium DOM
Boreal Plains,Alberta,34,367,Wildfire for Alberta - Boreal Plains (NIR2014),2,23,15,1,Hardwood Branch Snag,Aboveground Fast DOM
Boreal Plains,Alberta,34,367,Wildfire for Alberta - Boreal Plains (NIR2014),2,24,24,1,Black Carbon,Black Carbon
Boreal Plains,Alberta,34,367,Wildfire for Alberta - Boreal Plains (NIR2014),2,25,24,1,Peat,Black Carbon
Subhumid Prairies,Alberta,35,393,Wildfire for Alberta - Sub Humid Prairies (NIR2014),2,1,20,1,Softwood Merchantable,Softwood Stem Snag
Subhumid Prairies,Alberta,35,393,Wildfire for Alberta - Sub Humid Prairies (NIR2014),2,2,13,0.000838,Softwood Foliage,Aboveground Very Fast DOM
Subhumid Prairies,Alberta,35,393,Wildfire for Alberta - Sub Humid Prairies (NIR2014),2,2,26,0.899246,Softwood Foliage,CO2
Subhumid Prairies,Alberta,35,393,Wildfire for Alberta - Sub Humid Prairies (NIR2014),2,2,27,0.009992,Softwood Foliage,CH4
Subhumid Prairies,Alberta,35,393,Wildfire for Alberta - Sub Humid Prairies (NIR2014),2,2,28,0.089925,Softwood Foliage,CO
Subhumid Prairies,Alberta,35,393,Wildfire for Alberta - Sub Humid Prairies (NIR2014),2,3,21,0.746809,Softwood Other,Softwood Branch Snag
Subhumid Prairies,Alberta,35,393,Wildfire for Alberta - Sub Humid Prairies (NIR2014),2,3,26,0.227872,Softwood Other,CO2
Subhumid Prairies,Alberta,35,393,Wildfire for Alberta - Sub Humid Prairies (NIR2014),2,3,27,0.002532,Softwood Other,CH4
Subhumid Prairies,Alberta,35,393,Wildfire for Alberta - Sub Humid Prairies (NIR2014),2,3,28,0.022787,Softwood Other,CO
Subhumid Prairies,Alberta,35,393,Wildfire for Alberta - Sub Humid Prairies (NIR2014),2,4,4,1,Softwood Submerchantable,Softwood Submerchantable
Subhumid Prairies,Alberta,35,393,Wildfire for Alberta - Sub Humid Prairies (NIR2014),2,5,15,0.5,Softwood Coarse Roots,Aboveground Fast DOM
Subhumid Prairies,Alberta,35,393,Wildfire for Alberta - Sub Humid Prairies (NIR2014),2,5,16,0.5,Softwood Coarse Roots,Belowground Fast DOM
Subhumid Prairies,Alberta,35,393,Wildfire for Alberta - Sub Humid Prairies (NIR2014),2,6,13,0.445203,Softwood Fine Roots,Aboveground Very Fast DOM
Subhumid Prairies,Alberta,35,393,Wildfire for Alberta - Sub Humid Prairies (NIR2014),2,6,14,0.5,Softwood Fine Roots,Belowground Very Fast DOM
Subhumid Prairies,Alberta,35,393,Wildfire for Alberta - Sub Humid Prairies (NIR2014),2,6,26,0.049317,Softwood Fine Roots,CO2
Subhumid Prairies,Alberta,35,393,Wildfire for Alberta - Sub Humid Prairies (NIR2014),2,6,27,0.000548,Softwood Fine Roots,CH4
Subhumid Prairies,Alberta,35,393,Wildfire for Alberta - Sub Humid Prairies (NIR2014),2,6,28,0.004932,Softwood Fine Roots,CO
Subhumid Prairies,Alberta,35,393,Wildfire for Alberta - Sub Humid Prairies (NIR2014),2,7,22,1,Hardwood Merchantable,Hardwood Stem Snag
Subhumid Prairies,Alberta,35,393,Wildfire for Alberta - Sub Humid Prairies (NIR2014),2,8,13,0.000007,Hardwood Foliage,Aboveground Very Fast DOM
Subhumid Prairies,Alberta,35,393,Wildfire for Alberta - Sub Humid Prairies (NIR2014),2,8,26,0.899994,Hardwood Foliage,CO2
Subhumid Prairies,Alberta,35,393,Wildfire for Alberta - Sub Humid Prairies (NIR2014),2,8,27,0.01,Hardwood Foliage,CH4
Subhumid Prairies,Alberta,35,393,Wildfire for Alberta - Sub Humid Prairies (NIR2014),2,8,28,0.089999,Hardwood Foliage,CO
Subhumid Prairies,Alberta,35,393,Wildfire for Alberta - Sub Humid Prairies (NIR2014),2,9,23,0.829299,Hardwood Other,Hardwood Branch Snag
Subhumid Prairies,Alberta,35,393,Wildfire for Alberta - Sub Humid Prairies (NIR2014),2,9,26,0.153631,Hardwood Other,CO2
Subhumid Prairies,Alberta,35,393,Wildfire for Alberta - Sub Humid Prairies (NIR2014),2,9,27,0.001707,Hardwood Other,CH4
Subhumid Prairies,Alberta,35,393,Wildfire for Alberta - Sub Humid Prairies (NIR2014),2,9,28,0.015363,Hardwood Other,CO
Subhumid Prairies,Alberta,35,393,Wildfire for Alberta - Sub Humid Prairies (NIR2014),2,10,10,1,Hardwood Submerchantable,Hardwood Submerchantable
Subhumid Prairies,Alberta,35,393,Wildfire for Alberta - Sub Humid Prairies (NIR2014),2,11,15,0.5,Hardwood Coarse roots,Aboveground Fast DOM
Subhumid Prairies,Alberta,35,393,Wildfire for Alberta - Sub Humid Prairies (NIR2014),2,11,16,0.5,Hardwood Coarse roots,Belowground Fast DOM
Subhumid Prairies,Alberta,35,393,Wildfire for Alberta - Sub Humid Prairies (NIR2014),2,12,13,0.445203,Hardwood Fine Roots,Aboveground Very Fast DOM
Subhumid Prairies,Alberta,35,393,Wildfire for Alberta - Sub Humid Prairies (NIR2014),2,12,14,0.5,Hardwood Fine Roots,Belowground Very Fast DOM
Subhumid Prairies,Alberta,35,393,Wildfire for Alberta - Sub Humid Prairies (NIR2014),2,12,26,0.049317,Hardwood Fine Roots,CO2
Subhumid Prairies,Alberta,35,393,Wildfire for Alberta - Sub Humid Prairies (NIR2014),2,12,27,0.000548,Hardwood Fine Roots,CH4
Subhumid Prairies,Alberta,35,393,Wildfire for Alberta - Sub Humid Prairies (NIR2014),2,12,28,0.004932,Hardwood Fine Roots,CO
Subhumid Prairies,Alberta,35,393,Wildfire for Alberta - Sub Humid Prairies (NIR2014),2,13,13,0.016157,Aboveground Very Fast DOM,Aboveground Very Fast DOM
Subhumid Prairies,Alberta,35,393,Wildfire for Alberta - Sub Humid Prairies (NIR2014),2,13,26,0.885459,Aboveground Very Fast DOM,CO2
Subhumid Prairies,Alberta,35,393,Wildfire for Alberta - Sub Humid Prairies (NIR2014),2,13,27,0.009838,Aboveground Very Fast DOM,CH4
Subhumid Prairies,Alberta,35,393,Wildfire for Alberta - Sub Humid Prairies (NIR2014),2,13,28,0.088546,Aboveground Very Fast DOM,CO
Subhumid Prairies,Alberta,35,393,Wildfire for Alberta - Sub Humid Prairies (NIR2014),2,14,14,1,Belowground Very Fast DOM,Belowground Very Fast DOM
Subhumid Prairies,Alberta,35,393,Wildfire for Alberta - Sub Humid Prairies (NIR2014),2,15,15,0.513694,Aboveground Fast DOM,Aboveground Fast DOM
Subhumid Prairies,Alberta,35,393,Wildfire for Alberta - Sub Humid Prairies (NIR2014),2,15,26,0.437676,Aboveground Fast DOM,CO2
Subhumid Prairies,Alberta,35,393,Wildfire for Alberta - Sub Humid Prairies (NIR2014),2,15,27,0.004863,Aboveground Fast DOM,CH4
Subhumid Prairies,Alberta,35,393,Wildfire for Alberta - Sub Humid Prairies (NIR2014),2,15,28,0.043768,Aboveground Fast DOM,CO
Subhumid Prairies,Alberta,35,393,Wildfire for Alberta - Sub Humid Prairies (NIR2014),2,16,16,1,Belowground Fast DOM,Belowground Fast DOM
Subhumid Prairies,Alberta,35,393,Wildfire for Alberta - Sub Humid Prairies (NIR2014),2,17,17,0.879146,Medium DOM,Medium DOM
Subhumid Prairies,Alberta,35,393,Wildfire for Alberta - Sub Humid Prairies (NIR2014),2,17,26,0.108769,Medium DOM,CO2
Subhumid Prairies,Alberta,35,393,Wildfire for Alberta - Sub Humid Prairies (NIR2014),2,17,27,0.001209,Medium DOM,CH4
Subhumid Prairies,Alberta,35,393,Wildfire for Alberta - Sub Humid Prairies (NIR2014),2,17,28,0.010877,Medium DOM,CO
Subhumid Prairies,Alberta,35,393,Wildfire for Alberta - Sub Humid Prairies (NIR2014),2,18,18,0.890407,Aboveground Slow DOM,Aboveground Slow DOM
Subhumid Prairies,Alberta,35,393,Wildfire for Alberta - Sub Humid Prairies (NIR2014),2,18,26,0.098634,Aboveground Slow DOM,CO2
Subhumid Prairies,Alberta,35,393,Wildfire for Alberta - Sub Humid Prairies (NIR2014),2,18,27,0.001096,Aboveground Slow DOM,CH4
Subhumid Prairies,Alberta,35,393,Wildfire for Alberta - Sub Humid Prairies (NIR2014),2,18,28,0.009863,Aboveground Slow DOM,CO
Subhumid Prairies,Alberta,35,393,Wildfire for Alberta - Sub Humid Prairies (NIR2014),2,19,19,1,Belowground Slow DOM,Belowground Slow DOM
Subhumid Prairies,Alberta,35,393,Wildfire for Alberta - Sub Humid Prairies (NIR2014),2,20,17,1,Softwood Stem Snag,Medium DOM
Subhumid Prairies,Alberta,35,393,Wildfire for Alberta - Sub Humid Prairies (NIR2014),2,21,15,1,Softwood Branch Snag,Aboveground Fast DOM
Subhumid Prairies,Alberta,35,393,Wildfire for Alberta - Sub Humid Prairies (NIR2014),2,22,17,1,Hardwood Stem Snag,Medium DOM
Subhumid Prairies,Alberta,35,393,Wildfire for Alberta - Sub Humid Prairies (NIR2014),2,23,15,1,Hardwood Branch Snag,Aboveground Fast DOM
Subhumid Prairies,Alberta,35,393,Wildfire for Alberta - Sub Humid Prairies (NIR2014),2,24,24,1,Black Carbon,Black Carbon
Subhumid Prairies,Alberta,35,393,Wildfire for Alberta - Sub Humid Prairies (NIR2014),2,25,24,1,Peat,Black Carbon
Montane Cordillera,Alberta,36,379,Wildfire for Alberta - Montane Cordillera (NIR2014),2,1,20,1,Softwood Merchantable,Softwood Stem Snag
Montane Cordillera,Alberta,36,379,Wildfire for Alberta - Montane Cordillera (NIR2014),2,2,13,0.003588,Softwood Foliage,Aboveground Very Fast DOM
Montane Cordillera,Alberta,36,379,Wildfire for Alberta - Montane Cordillera (NIR2014),2,2,26,0.896771,Softwood Foliage,CO2
Montane Cordillera,Alberta,36,379,Wildfire for Alberta - Montane Cordillera (NIR2014),2,2,27,0.009964,Softwood Foliage,CH4
Montane Cordillera,Alberta,36,379,Wildfire for Alberta - Montane Cordillera (NIR2014),2,2,28,0.089677,Softwood Foliage,CO
Montane Cordillera,Alberta,36,379,Wildfire for Alberta - Montane Cordillera (NIR2014),2,3,21,0.858329,Softwood Other,Softwood Branch Snag
Montane Cordillera,Alberta,36,379,Wildfire for Alberta - Montane Cordillera (NIR2014),2,3,26,0.127504,Softwood Other,CO2
Montane Cordillera,Alberta,36,379,Wildfire for Alberta - Montane Cordillera (NIR2014),2,3,27,0.001417,Softwood Other,CH4
Montane Cordillera,Alberta,36,379,Wildfire for Alberta - Montane Cordillera (NIR2014),2,3,28,0.01275,Softwood Other,CO
Montane Cordillera,Alberta,36,379,Wildfire for Alberta - Montane Cordillera (NIR2014),2,4,4,1,Softwood Submerchantable,Softwood Submerchantable
Montane Cordillera,Alberta,36,379,Wildfire for Alberta - Montane Cordillera (NIR2014),2,5,15,0.5,Softwood Coarse Roots,Aboveground Fast DOM
Montane Cordillera,Alberta,36,379,Wildfire for Alberta - Montane Cordillera (NIR2014),2,5,16,0.5,Softwood Coarse Roots,Belowground Fast DOM
Montane Cordillera,Alberta,36,379,Wildfire for Alberta - Montane Cordillera (NIR2014),2,6,13,0.279387,Softwood Fine Roots,Aboveground Very Fast DOM
Montane Cordillera,Alberta,36,379,Wildfire for Alberta - Montane Cordillera (NIR2014),2,6,14,0.5,Softwood Fine Roots,Belowground Very Fast DOM
Montane Cordillera,Alberta,36,379,Wildfire for Alberta - Montane Cordillera (NIR2014),2,6,26,0.198552,Softwood Fine Roots,CO2
Montane Cordillera,Alberta,36,379,Wildfire for Alberta - Montane Cordillera (NIR2014),2,6,27,0.002206,Softwood Fine Roots,CH4
Montane Cordillera,Alberta,36,379,Wildfire for Alberta - Montane Cordillera (NIR2014),2,6,28,0.019855,Softwood Fine Roots,CO
Montane Cordillera,Alberta,36,379,Wildfire for Alberta - Montane Cordillera (NIR2014),2,7,22,1,Hardwood Merchantable,Hardwood Stem Snag
Montane Cordillera,Alberta,36,379,Wildfire for Alberta - Montane Cordillera (NIR2014),2,8,13,0.000025,Hardwood Foliage,Aboveground Very Fast DOM
Montane Cordillera,Alberta,36,379,Wildfire for Alberta - Montane Cordillera (NIR2014),2,8,26,0.899978,Hardwood Foliage,CO2
Montane Cordillera,Alberta,36,379,Wildfire for Alberta - Montane Cordillera (NIR2014),2,8,27,0.01,Hardwood Foliage,CH4
Montane Cordillera,Alberta,36,379,Wildfire for Alberta - Montane Cordillera (NIR2014),2,8,28,0.089998,Hardwood Foliage,CO
Montane Cordillera,Alberta,36,379,Wildfire for Alberta - Montane Cordillera (NIR2014),2,9,23,0.646313,Hardwood Other,Hardwood Branch Snag
Montane Cordillera,Alberta,36,379,Wildfire for Alberta - Montane Cordillera (NIR2014),2,9,26,0.318319,Hardwood Other,CO2
Montane Cordillera,Alberta,36,379,Wildfire for Alberta - Montane Cordillera (NIR2014),2,9,27,0.003537,Hardwood Other,CH4
Montane Cordillera,Alberta,36,379,Wildfire for Alberta - Montane Cordillera (NIR2014),2,9,28,0.031832,Hardwood Other,CO
Montane Cordillera,Alberta,36,379,Wildfire for Alberta - Montane Cordillera (NIR2014),2,10,10,1,Hardwood Submerchantable,Hardwood Submerchantable
Montane Cordillera,Alberta,36,379,Wildfire for Alberta - Montane Cordillera (NIR2014),2,11,15,0.5,Hardwood Coarse roots,Aboveground Fast DOM
Montane Cordillera,Alberta,36,379,Wildfire for Alberta - Montane Cordillera (NIR2014),2,11,16,0.5,Hardwood Coarse roots,Belowground Fast DOM
Montane Cordillera,Alberta,36,379,Wildfire for Alberta - Montane Cordillera (NIR2014),2,12,13,0.279384,Hardwood Fine Roots,Aboveground Very Fast DOM
Montane Cordillera,Alberta,36,379,Wildfire for Alberta - Montane Cordillera (NIR2014),2,12,14,0.5,Hardwood Fine Roots,Belowground Very Fast DOM
Montane Cordillera,Alberta,36,379,Wildfire for Alberta - Montane Cordillera (NIR2014),2,12,26,0.198554,Hardwood Fine Roots,CO2
Montane Cordillera,Alberta,36,379,Wildfire for Alberta - Montane Cordillera (NIR2014),2,12,27,0.002206,Hardwood Fine Roots,CH4
Montane Cordillera,Alberta,36,379,Wildfire for Alberta - Montane Cordillera (NIR2014),2,12,28,0.019855,Hardwood Fine Roots,CO
Montane Cordillera,Alberta,36,379,Wildfire for Alberta - Montane Cordillera (NIR2014),2,13,26,0.9,Aboveground Very Fast DOM,CO2
Montane Cordillera,Alberta,36,379,Wildfire for Alberta - Montane Cordillera (NIR2014),2,13,27,0.01,Aboveground Very Fast DOM,CH4
Montane Cordillera,Alberta,36,379,Wildfire for Alberta - Montane Cordillera (NIR2014),2,13,28,0.09,Aboveground Very Fast DOM,CO
Montane Cordillera,Alberta,36,379,Wildfire for Alberta - Montane Cordillera (NIR2014),2,14,14,1,Belowground Very Fast DOM,Belowground Very Fast DOM
Montane Cordillera,Alberta,36,379,Wildfire for Alberta - Montane Cordillera (NIR2014),2,15,15,0.3869,Aboveground Fast DOM,Aboveground Fast DOM
Montane Cordillera,Alberta,36,379,Wildfire for Alberta - Montane Cordillera (NIR2014),2,15,26,0.55179,Aboveground Fast DOM,CO2
Montane Cordillera,Alberta,36,379,Wildfire for Alberta - Montane Cordillera (NIR2014),2,15,27,0.006131,Aboveground Fast DOM,CH4
Montane Cordillera,Alberta,36,379,Wildfire for Alberta - Montane Cordillera (NIR2014),2,15,28,0.055179,Aboveground Fast DOM,CO
Montane Cordillera,Alberta,36,379,Wildfire for Alberta - Montane Cordillera (NIR2014),2,16,16,1,Belowground Fast DOM,Belowground Fast DOM
Montane Cordillera,Alberta,36,379,Wildfire for Alberta - Montane Cordillera (NIR2014),2,17,17,0.839522,Medium DOM,Medium DOM
Montane Cordillera,Alberta,36,379,Wildfire for Alberta - Montane Cordillera (NIR2014),2,17,26,0.14443,Medium DOM,CO2
Montane Cordillera,Alberta,36,379,Wildfire for Alberta - Montane Cordillera (NIR2014),2,17,27,0.001605,Medium DOM,CH4
Montane Cordillera,Alberta,36,379,Wildfire for Alberta - Montane Cordillera (NIR2014),2,17,28,0.014443,Medium DOM,CO
Montane Cordillera,Alberta,36,379,Wildfire for Alberta - Montane Cordillera (NIR2014),2,18,18,0.558767,Aboveground Slow DOM,Aboveground Slow DOM
Montane Cordillera,Alberta,36,379,Wildfire for Alberta - Montane Cordillera (NIR2014),2,18,26,0.39711,Aboveground Slow DOM,CO2
Montane Cordillera,Alberta,36,379,Wildfire for Alberta - Montane Cordillera (NIR2014),2,18,27,0.004412,Aboveground Slow DOM,CH4
Montane Cordillera,Alberta,36,379,Wildfire for Alberta - Montane Cordillera (NIR2014),2,18,28,0.039711,Aboveground Slow DOM,CO
Montane Cordillera,Alberta,36,379,Wildfire for Alberta - Montane Cordillera (NIR2014),2,19,19,1,Belowground Slow DOM,Belowground Slow DOM
Montane Cordillera,Alberta,36,379,Wildfire for Alberta - Montane Cordillera (NIR2014),2,20,17,1,Softwood Stem Snag,Medium DOM
Montane Cordillera,Alberta,36,379,Wildfire for Alberta - Montane Cordillera (NIR2014),2,21,15,1,Softwood Branch Snag,Aboveground Fast DOM
Montane Cordillera,Alberta,36,379,Wildfire for Alberta - Montane Cordillera (NIR2014),2,22,17,1,Hardwood Stem Snag,Medium DOM
Montane Cordillera,Alberta,36,379,Wildfire for Alberta - Montane Cordillera (NIR2014),2,23,15,1,Hardwood Branch Snag,Aboveground Fast DOM
Montane Cordillera,Alberta,36,379,Wildfire for Alberta - Montane Cordillera (NIR2014),2,24,24,1,Black Carbon,Black Carbon
Montane Cordillera,Alberta,36,379,Wildfire for Alberta - Montane Cordillera (NIR2014),2,25,24,1,Peat,Black Carbon
Semiarid Prairies,Alberta,37,391,Wildfire for Alberta - Semi Arid Prairies (NIR2014),2,1,20,1,Softwood Merchantable,Softwood Stem Snag
Semiarid Prairies,Alberta,37,391,Wildfire for Alberta - Semi Arid Prairies (NIR2014),2,2,13,0.000838,Softwood Foliage,Aboveground Very Fast DOM
Semiarid Prairies,Alberta,37,391,Wildfire for Alberta - Semi Arid Prairies (NIR2014),2,2,26,0.899246,Softwood Foliage,CO2
Semiarid Prairies,Alberta,37,391,Wildfire for Alberta - Semi Arid Prairies (NIR2014),2,2,27,0.009992,Softwood Foliage,CH4
Semiarid Prairies,Alberta,37,391,Wildfire for Alberta - Semi Arid Prairies (NIR2014),2,2,28,0.089925,Softwood Foliage,CO
Semiarid Prairies,Alberta,37,391,Wildfire for Alberta - Semi Arid Prairies (NIR2014),2,3,21,0.746809,Softwood Other,Softwood Branch Snag
Semiarid Prairies,Alberta,37,391,Wildfire for Alberta - Semi Arid Prairies (NIR2014),2,3,26,0.227872,Softwood Other,CO2
Semiarid Prairies,Alberta,37,391,Wildfire for Alberta - Semi Arid Prairies (NIR2014),2,3,27,0.002532,Softwood Other,CH4
Semiarid Prairies,Alberta,37,391,Wildfire for Alberta - Semi Arid Prairies (NIR2014),2,3,28,0.022787,Softwood Other,CO
Semiarid Prairies,Alberta,37,391,Wildfire for Alberta - Semi Arid Prairies (NIR2014),2,4,4,1,Softwood Submerchantable,Softwood Submerchantable
Semiarid Prairies,Alberta,37,391,Wildfire for Alberta - Semi Arid Prairies (NIR2014),2,5,15,0.5,Softwood Coarse Roots,Aboveground Fast DOM
Semiarid Prairies,Alberta,37,391,Wildfire for Alberta - Semi Arid Prairies (NIR2014),2,5,16,0.5,Softwood Coarse Roots,Belowground Fast DOM
Semiarid Prairies,Alberta,37,391,Wildfire for Alberta - Semi Arid Prairies (NIR2014),2,6,13,0.445203,Softwood Fine Roots,Aboveground Very Fast DOM
Semiarid Prairies,Alberta,37,391,Wildfire for Alberta - Semi Arid Prairies (NIR2014),2,6,14,0.5,Softwood Fine Roots,Belowground Very Fast DOM
Semiarid Prairies,Alberta,37,391,Wildfire for Alberta - Semi Arid Prairies (NIR2014),2,6,26,0.049317,Softwood Fine Roots,CO2
Semiarid Prairies,Alberta,37,391,Wildfire for Alberta - Semi Arid Prairies (NIR2014),2,6,27,0.000548,Softwood Fine Roots,CH4
Semiarid Prairies,Alberta,37,391,Wildfire for Alberta - Semi Arid Prairies (NIR2014),2,6,28,0.004932,Softwood Fine Roots,CO
Semiarid Prairies,Alberta,37,391,Wildfire for Alberta - Semi Arid Prairies (NIR2014),2,7,22,1,Hardwood Merchantable,Hardwood Stem Snag
Semiarid Prairies,Alberta,37,391,Wildfire for Alberta - Semi Arid Prairies (NIR2014),2,8,13,0.000007,Hardwood Foliage,Aboveground Very Fast DOM
Semiarid Prairies,Alberta,37,391,Wildfire for Alberta - Semi Arid Prairies (NIR2014),2,8,26,0.899994,Hardwood Foliage,CO2
Semiarid Prairies,Alberta,37,391,Wildfire for Alberta - Semi Arid Prairies (NIR2014),2,8,27,0.01,Hardwood Foliage,CH4
Semiarid Prairies,Alberta,37,391,Wildfire for Alberta - Semi Arid Prairies (NIR2014),2,8,28,0.089999,Hardwood Foliage,CO
Semiarid Prairies,Alberta,37,391,Wildfire for Alberta - Semi Arid Prairies (NIR2014),2,9,23,0.829299,Hardwood Other,Hardwood Branch Snag
Semiarid Prairies,Alberta,37,391,Wildfire for Alberta - Semi Arid Prairies (NIR2014),2,9,26,0.153631,Hardwood Other,CO2
Semiarid Prairies,Alberta,37,391,Wildfire for Alberta - Semi Arid Prairies (NIR2014),2,9,27,0.001707,Hardwood Other,CH4
Semiarid Prairies,Alberta,37,391,Wildfire for Alberta - Semi Arid Prairies (NIR2014),2,9,28,0.015363,Hardwood Other,CO
Semiarid Prairies,Alberta,37,391,Wildfire for Alberta - Semi Arid Prairies (NIR2014),2,10,10,1,Hardwood Submerchantable,Hardwood Submerchantable
Semiarid Prairies,Alberta,37,391,Wildfire for Alberta - Semi Arid Prairies (NIR2014),2,11,15,0.5,Hardwood Coarse roots,Aboveground Fast DOM
Semiarid Prairies,Alberta,37,391,Wildfire for Alberta - Semi Arid Prairies (NIR2014),2,11,16,0.5,Hardwood Coarse roots,Belowground Fast DOM
Semiarid Prairies,Alberta,37,391,Wildfire for Alberta - Semi Arid Prairies (NIR2014),2,12,13,0.445203,Hardwood Fine Roots,Aboveground Very Fast DOM
Semiarid Prairies,Alberta,37,391,Wildfire for Alberta - Semi Arid Prairies (NIR2014),2,12,14,0.5,Hardwood Fine Roots,Belowground Very Fast DOM
Semiarid Prairies,Alberta,37,391,Wildfire for Alberta - Semi Arid Prairies (NIR2014),2,12,26,0.049317,Hardwood Fine Roots,CO2
Semiarid Prairies,Alberta,37,391,Wildfire for Alberta - Semi Arid Prairies (NIR2014),2,12,27,0.000548,Hardwood Fine Roots,CH4
Semiarid Prairies,Alberta,37,391,Wildfire for Alberta - Semi Arid Prairies (NIR2014),2,12,28,0.004932,Hardwood Fine Roots,CO
Semiarid Prairies,Alberta,37,391,Wildfire for Alberta - Semi Arid Prairies (NIR2014),2,13,13,0.016157,Aboveground Very Fast DOM,Aboveground Very Fast DOM
Semiarid Prairies,Alberta,37,391,Wildfire for Alberta - Semi Arid Prairies (NIR2014),2,13,26,0.885459,Aboveground Very Fast DOM,CO2
Semiarid Prairies,Alberta,37,391,Wildfire for Alberta - Semi Arid Prairies (NIR2014),2,13,27,0.009838,Aboveground Very Fast DOM,CH4
Semiarid Prairies,Alberta,37,391,Wildfire for Alberta - Semi Arid Prairies (NIR2014),2,13,28,0.088546,Aboveground Very Fast DOM,CO
Semiarid Prairies,Alberta,37,391,Wildfire for Alberta - Semi Arid Prairies (NIR2014),2,14,14,1,Belowground Very Fast DOM,Belowground Very Fast DOM
Semiarid Prairies,Alberta,37,391,Wildfire for Alberta - Semi Arid Prairies (NIR2014),2,15,15,0.513694,Aboveground Fast DOM,Aboveground Fast DOM
Semiarid Prairies,Alberta,37,391,Wildfire for Alberta - Semi Arid Prairies (NIR2014),2,15,26,0.437676,Aboveground Fast DOM,CO2
Semiarid Prairies,Alberta,37,391,Wildfire for Alberta - Semi Arid Prairies (NIR2014),2,15,27,0.004863,Aboveground Fast DOM,CH4
Semiarid Prairies,Alberta,37,391,Wildfire for Alberta - Semi Arid Prairies (NIR2014),2,15,28,0.043768,Aboveground Fast DOM,CO
Semiarid Prairies,Alberta,37,391,Wildfire for Alberta - Semi Arid Prairies (NIR2014),2,16,16,1,Belowground Fast DOM,Belowground Fast DOM
Semiarid Prairies,Alberta,37,391,Wildfire for Alberta - Semi Arid Prairies (NIR2014),2,17,17,0.879146,Medium DOM,Medium DOM
Semiarid Prairies,Alberta,37,391,Wildfire for Alberta - Semi Arid Prairies (NIR2014),2,17,26,0.108769,Medium DOM,CO2
