SPUID,EcoBoundaryName,EcoBoundaryNameShort,AdminBoundaryName,TimeStep,Aboveground Very Fast DOM,Belowground Very Fast DOM,Aboveground Fast DOM,Belowground Fast DOM,Medium DOM,Aboveground Slow DOM,Belowground Slow DOM,Softwood Stem Snag,Softwood Branch Snag,Hardwood Stem Snag,Hardwood Branch Snag,Black Carbon,Peat,Softwood Merchantable,Softwood Foliage,Softwood Other,Softwood Submerchantable,Softwood Coarse Roots,Softwood Fine Roots,Hardwood Merchantable,Hardwood Foliage,Hardwood Other,Hardwood Submerchantable,Hardwood Coarse Roots,Hardwood Fine Roots
47,Pacific Maritime,PM,Yukon Territory,12,23.593629960259847,3.900023230152738,22.635539644744593,3.771531447819269,33.84602142151942,43.88072975865531,124.42890328789628,7.141600225664342,1.4789227846315947,1.3512813918180084,0.2813835215252255,0,0,26.79389046982984,4.452369890403458,16.394406511079954,0,9.185517659064324,1.3907104278496347,3.8824637236275543,0.23207752233828083,2.783972024258917,0,3.2924925124239834,0.5100014104021305
47,Pacific Maritime,PM,Yukon Territory,13,23.709440568143165,3.910319165705658,22.633619008902127,3.753026142218314,33.77790729509761,43.99181137115977,124.41090821600726,7.039171845054882,1.4666232484050012,1.3446234641135624,0.2805829109040678,0,0,26.986223689777905,4.469867173305236,16.439858793857287,0,9.238876490255782,1.3940248728563962,3.897331021380037,0.23268731384765998,2.791882720914604,0,3.3059701492537314,0.5115777421950836
47,Pacific Maritime,PM,Yukon Territory,14,23.823297354251537,3.920573618842973,22.632648320376994,3.7358648668829284,33.70701384683033,44.102942762562954,124.39379257132903,6.941659130694499,1.456202866,1.338272506284586,0.2799523781868866,0,0,27.177237768909762,4.486982817983457,16.48308347091668,0,9.291538416865093,1.3971609434760606,3.912194170890959,0.23330125359859955,2.799764379879369,0,3.319310894111986,0.5131001468477513
47,Pacific Maritime,PM,Yukon Territory,15,23.93518372561871,3.9307243659412774,22.63271054,3.7199812499481473,33.63353189582936,44.21410733989862,124.37756050210317,6.848871263471414,1.4474168899803375,1.3322119253648381,0.27946703392431954,0,0,27.36685389063576,4.503745862129044,16.52429625081928,0,9.343520031858496,1.400143529,3.927036579,0.23390689686641833,2.8076045564285304,0,3.332481561066264,0.5145520313938922
47,Pacific Maritime,PM,Yukon Territory,16,24.04509553400314,3.9407257763434083,22.633876199878873,3.7053213642736846,33.557656409448036,44.32530510316677,124.36221615657125,6.760629868998532,1.4400579094521833,1.3264375731127576,0.2791144333916853,0,0,27.554984941883138,4.520168750466677,16.563712842126225,0,9.394833779960676,1.4029892228684262,3.9418416533231566,0.23450839189267672,2.8153783611127245,0,3.3454572606672035,0.5159333958335062
47,Pacific Maritime,PM,Yukon Territory,17,24.153020334680132,3.950540515875321,22.63619091866958,3.6918312827192556,33.47955746559034,44.43651945940116,124.34775953473323,6.6767524246471925,1.4339392531505895,1.320928708320543,0.27887383538118193,0,0,27.741564550786922,4.5362763724457205,16.601532360432415,0,9.445504550620994,1.4057146175736106,3.9565969485535084,0.23510573867737466,2.8230609044825896,0,3.358200659,0.5172317954419121
47,Pacific Maritime,PM,Yukon Territory,18,24.25895812764969,3.9601353986045322,22.639683738063436,3.6794570781445746,33.39940099391868,44.547746260360235,124.3341864883476,6.597077148996541,1.4288991396547006,1.3156853309881942,0.2787327951681282,0,0,27.92653049372371,4.552089469273976,16.637941476608066,0,9.495536492081007,1.4083404544813456,3.971277575435773,0.23569478897895182,2.830623148847204,0,3.370670273,0.5184306372528685
47,Pacific Maritime,PM,Yukon Territory,19,24.36291720939494,3.9694896833232396,22.644379547509814,3.668144823409357,33.31735707233704,44.65896891307775,124.32150116565589,6.521433964,1.424804825234583,1.3106908481494695,0.278678868,0,0,28.10983299179478,4.567620485676122,16.67311856504028,0,9.544946197306961,1.4108750300747512,3.985846199795907,0.23626724631428736,2.8380277600325226,0,3.3828246206433095,0.5195299212663752
47,Pacific Maritime,PM,Yukon Territory,20,24.464889283432754,3.9785867770652024,22.650274198767143,3.657844739614877,33.233570889300026,44.77018742,124.30969112193343,6.4496652369060765,1.4215277144018652,1.3059328150796878,0.27870375747720544,0,0,28.291418117859845,4.582886014618404,16.707229555391468,0,9.593754407506658,1.413343233803191,4.000282080426108,0.23682725892494172,2.8452208108982604,0,3.3946222196410942,0.5205130545161906
47,Pacific Maritime,PM,Yukon Territory,21,24.564882646246257,3.9874017903810577,22.657375988318556,3.6485153443455323,33.14820007798694,44.88138518082185,124.29876050542175,6.381617482349233,1.4189641011175362,1.3014153800204094,0.27878672230841345,0,0,28.471227796537047,4.597902649067061,16.740436229082494,0,9.641969419163217,1.4157533621497849,4.014527142,0.2373665303277941,2.8521525225456927,0,3.4060049944828386,0.5213758887607544
47,Pacific Maritime,PM,Yukon Territory,22,24.66289729783545,3.9959264267876846,22.665664174956238,3.6401027104610355,33.06137738212772,44.99255805464064,124.28870516787934,6.317141363775896,1.417022724067268,1.297126098246953,0.27892776252146717,0,0,28.649237138377046,4.612682833746775,16.77287963,0,9.689599529,1.4181220080807746,4.028548198,0.2378767640397236,2.8587523748682933,0,3.416931462752939,0.5221059792753852
47,Pacific Maritime,PM,Yukon Territory,23,24.758924941717208,4.004156538043524,22.675118017472396,3.632565355545784,32.97324384193541,45.103685297802265,124.2795126645815,6.256099989214572,1.4156289149029726,1.2930525250346379,0.27911028515012487,0,0,28.825404660964217,4.627239013382228,16.804700787336248,0,9.736657181020966,1.4204657645624021,4.042283026225183,0.23835381181916987,2.8649539960010952,0,3.4273352525864285,0.522690881
47,Pacific Maritime,PM,Yukon Territory,24,24.852965577891535,4.012079679423892,22.685716774659223,3.625857648942613,32.88392390465682,45.21476691030672,124.2711829955282,6.198348170210648,1.414703857035003,1.2891822156587824,0.27933014195282624,0,0,28.99971377133233,4.641579484456539,16.83601586287573,0,9.783163117,1.4227970763193483,4.0556776982237235,0.23878937718301213,2.8706661246297696,0,3.4371707333261434,0.5231264466992442
