"","ID","Area_ha","EcoBoundaryName_select","AdminBoundaryName_select","Low_frac","Mod_frac","High_frac","Median_BUI","MCE","CH4_MgC","CO_MgC","CO2_MgC","NMOG_MgC","PM10_MgC","PM25_MgC","SumC_direct_emissions","ER_CO_CO2","ER_CH4_CO2","Prop_surface","CO2e_Mg","X","Y","unit_id","MgC_perha"
"717","2099",416.310850223,"Taiga Cordillera","Yukon Territory",0.192,0.166,0.309,119.06,0.901,182.757,2296.948,13332.001,504.309,691.987,580.892,17588.894,0.172,0.014,0.793,61747.19,-139.715293721532,67.5314563283648,45,42.2494248962725
"718","2082",138.185087952,"Taiga Cordillera","Yukon Territory",0.155,0.207,0.302,93.37,0.902,57.618,726.499,4275.175,159.593,218.992,183.906,5621.783,0.17,0.013,0.793,19737.319,-140.287838441025,67.3865368803406,45,40.6829932470918
"719","926",491.17773867,"Taiga Cordillera","Yukon Territory",0.076,0.078,0.684,67.844,0.906,247.974,3146.157,19232.165,692.147,949.829,798.509,25066.781,0.164,0.013,0.793,88051.522,-132.326364208982,63.7551625450641,45,51.0340331544244
"720","922",8813.22308708,"Taiga Cordillera","Yukon Territory",0.075,0.194,0.62,83.756,0.904,4935.181,62415.2,375679.957,13722.633,18830.864,15823.667,491407.502,0.166,0.013,0.793,1725906.437,-132.784854257041,64.1806788589119,45,55.7579783405679
"721","935",401.141721346,"Taiga Cordillera","Yukon Territory",0.062,0.117,0.688,81.667,0.905,218.702,2767.95,16755.415,608.695,835.291,702.01,21888.062,0.165,0.013,0.793,76881.971,-133.522110846146,64.1198848029752,45,54.5644116163143
"722","915",1866.12933449,"Taiga Cordillera","Yukon Territory",0.103,0.156,0.588,101.604,0.903,1035.385,13059.14,77671.493,2869.821,3938.009,3307.977,101881.824,0.168,0.013,0.793,357796.004,-133.367297552057,65.4091110624253,45,54.5952641743578
"723","924",6918.94628506,"Taiga Cordillera","Yukon Territory",0.099,0.179,0.514,102.231,0.903,3589.708,45265.213,268640.305,9946.484,13648.648,11464.357,352554.716,0.168,0.013,0.793,1238078.48,-134.713879492438,65.3228826913274,45,50.9549722565801
"724","2105",1418.06854673,"Taiga Cordillera","Yukon Territory",0.115,0.202,0.534,87.718,0.904,762.245,9629.56,57523.234,2116.551,2904.39,2440.061,75376.041,0.167,0.013,0.793,264702.585,-135.591681610773,65.3897854444699,45,53.1540179590145
"725","936",6956.38668035,"Taiga Cordillera","Yukon Territory",0.083,0.152,0.642,109.5,0.903,4079.771,51423.196,305543.233,11299.956,15505.917,13024.671,400876.744,0.168,0.013,0.793,1407881.155,-135.909235679705,65.4247750928991,45,57.6271507638259
"726","928",4141.58298911,"Taiga Cordillera","Yukon Territory",0.09,0.175,0.615,108.189,0.903,2426.608,30585.907,181549.366,6720.845,9222.397,7746.438,238251.562,0.168,0.013,0.793,836715.779,-135.893817578426,65.681637387464,45,57.526690308142
"727","931",486.896690809,"Taiga Cordillera","Yukon Territory",0.107,0.188,0.537,108.392,0.903,268.352,3381.287,20003.606,742.902,1019.41,856.187,26271.744,0.169,0.013,0.793,92257.687,-136.11840823988,65.8050907981765,45,53.9575324620678
"728","920",10327.9272715,"Taiga Cordillera","Yukon Territory",0.086,0.135,0.645,96.969,0.904,5821.11,73485.294,439427.518,16152.153,22164.455,18621.233,575671.763,0.167,0.013,0.793,2021831.454,-135.634593420136,66.0313536183086,45,55.7393316070855
"729","933",481.950066074,"Taiga Cordillera","Yukon Territory",0.054,0.084,0.78,104.628,0.904,295.234,3725.447,22318.848,818.901,1123.723,944.12,29226.273,0.167,0.013,0.793,102656.333,-134.836565573068,65.0239752324509,45,60.6417034820211
"730","940",533.494629131,"Taiga Cordillera","Yukon Territory",0.058,0.294,0.578,102.72,0.903,327.53,4130.669,24556.561,907.717,1245.58,1046.285,32214.342,0.168,0.013,0.793,113132.329,-134.24005136521,64.2697321645257,45,60.3836294518529
"731","2083",399.138709139,"Boreal Cordillera","Yukon Territory",0,0.008,0.095,38.141,0.91,19.169,245.744,1573.809,54.181,74.36,62.613,2029.876,0.156,0.012,0.763,7132.894,-139.117895709959,61.3802032519127,46,5.08564053929707
"732","978",434.568710283,"Boreal Cordillera","Yukon Territory",0.046,0.111,0.706,70.451,0.907,194.032,2462.469,15220.217,542.055,743.881,625.639,19788.294,0.162,0.013,0.763,69529.32,-140.403990433052,63.4299662378473,46,45.5354781229267
"733","977",327.293210805,"Boreal Cordillera","Yukon Territory",0.179,0.497,0.149,106.043,0.902,146.587,1840.758,10735.011,404.264,554.719,465.758,14147.096,0.171,0.014,0.763,49675.113,-140.367885473497,63.6855999855866,46,43.2245324160689
"734","976",1440.09736452,"Boreal Cordillera","Yukon Territory",0.101,0.46,0.279,109.342,0.903,674.301,8473.784,49979.699,1861.729,2554.659,2145.581,65689.753,0.17,0.013,0.763,230718.41,-139.64428039028,63.3836005261277,46,45.6147998172992
"735","975",389.397756018,"Boreal Cordillera","Yukon Territory",0.052,0.138,0.728,102.456,0.905,201.299,2537.908,15364.36,558.14,765.918,643.735,20071.36,0.165,0.013,0.763,70526.695,-140.263806054167,63.932685139773,46,51.5446216363717
"736","969",9767.74320363,"Boreal Cordillera","Yukon Territory",0.057,0.223,0.621,96.883,0.905,4866.062,61379.94,370914.475,13498.127,18523.01,15567.591,484749.206,0.165,0.013,0.763,1703134.629,-137.837166936667,63.8466454550431,46,49.6275542768008
"737","968",2685.93344842,"Boreal Cordillera","Yukon Territory",0.061,0.241,0.571,93.836,0.905,1285.354,16219.208,97987.372,3566.796,4894.591,4113.651,128066.973,0.166,0.013,0.763,449935.216,-137.915934192438,64.0390778113223,46,47.6806203353011
"738","965",4067.54710317,"Boreal Cordillera","Yukon Territory",0.023,0.164,0.736,87.891,0.906,2047.478,25886.321,158260.133,5695.383,7815.77,6571.001,206276.087,0.164,0.013,0.763,724820.255,-136.579610431992,63.5477819553805,46,50.7126486228619
"739","963",836.958082888,"Boreal Cordillera","Yukon Territory",0.039,0.104,0.759,102.235,0.905,426.176,5374.695,32629.483,1182.134,1622.215,1363.535,42598.238,0.165,0.013,0.763,149689.491,-136.183470384861,63.6226818404942,46,50.8965011162935
"740","961",4544.87960827,"Boreal Cordillera","Yukon Territory",0.032,0.141,0.79,102.316,0.905,2471.856,31172.476,189176.595,6856.11,9408.469,7908.1,246993.606,0.165,0.013,0.763,867925.324,-135.877160949214,63.5228674185257,46,54.345467270588
"741","944",1521.44929122,"Boreal Cordillera","Yukon Territory",0.063,0.185,0.642,83.472,0.905,723.188,9146.417,55748.79,2012.169,2761.284,2321.359,72713.207,0.164,0.013,0.763,255470.525,-133.848061646534,63.7649084445575,46,47.7920673528946
"742","962",1055.06422212,"Boreal Cordillera","Yukon Territory",0.06,0.144,0.679,76.805,0.906,489.543,6201.713,38047.46,1364.729,1872.836,1574.779,49551.06,0.163,0.013,0.763,174097.635,-136.837804887897,64.089864594216,46,46.9649704360501
"743","957",11151.4022232,"Boreal Cordillera","Yukon Territory",0.042,0.118,0.789,89.859,0.906,5790.825,73187.683,447111.049,16101.832,22096.493,18576.845,582864.727,0.164,0.013,0.763,2048117.033,-135.966992066783,64.0255119031566,46,52.2682901516525
"744","974",1032.84171495,"Boreal Cordillera","Yukon Territory",0.083,0.239,0.576,89.709,0.905,501.179,6327.869,38248.66,1391.627,1909.685,1605.037,49984.058,0.165,0.013,0.763,175600.141,-137.858034122162,62.6660918273773,46,48.3946932782626
"745","2088",830.724520834,"Boreal Cordillera","Yukon Territory",0.014,0.022,0.165,89.873,0.905,91.578,1157.164,7054.438,254.565,349.337,293.677,9200.758,0.164,0.013,0.763,32329.037,-134.416623408229,62.9882529587234,46,11.075582541807
"746","958",623.81543849,"Boreal Cordillera","Yukon Territory",0.131,0.287,0.436,92.487,0.904,286.242,3608.95,21578.52,793.355,1088.672,914.723,28270.462,0.167,0.013,0.763,99299.749,-135.308707238554,63.4281914682887,46,45.3186315305551
"747","970",666.297327906,"Boreal Cordillera","Yukon Territory",0.065,0.164,0.64,93.334,0.905,317.617,4009.415,24307.743,881.836,1210.122,1017.144,31743.877,0.165,0.013,0.763,111532.341,-135.973660419478,62.6781641883401,46,47.6422096720135
"748","956",469.497991063,"Boreal Cordillera","Yukon Territory",0.083,0.114,0.596,88.673,0.905,200.962,2538.773,15415.923,558.427,766.319,644.153,20124.556,0.165,0.013,0.763,70705.613,-135.018138332046,63.609672900746,46,42.8639874569763
"749","964",2478.05390582,"Boreal Cordillera","Yukon Territory",0.028,0.072,0.837,89.969,0.906,1277.184,16146.576,98962.001,3552.798,4875.524,4099.288,128913.372,0.163,0.013,0.763,453016.311,-136.658508789076,63.798660944813,46,52.0220208677591
"750","959",811.245544936,"Boreal Cordillera","Yukon Territory",0.074,0.127,0.666,88.437,0.905,380.804,4811.816,29274.976,1058.481,1452.539,1221.041,38199.657,0.164,0.013,0.763,134215.404,-134.837017590206,63.0997621062774,46,47.0876632093106
"751","953",14187.9866439,"Boreal Cordillera","Yukon Territory",0.029,0.112,0.801,90.122,0.906,7344.851,92836.643,567866.651,20425.683,28030.166,23566.156,740070.15,0.163,0.013,0.763,2600592.523,-134.023147939532,63.0304893548156,46,52.1617456073788
"752","949",911.768859186,"Boreal Cordillera","Yukon Territory",0.028,0.13,0.775,90.376,0.906,467.412,5907.262,36102.795,1299.657,1783.516,1499.441,47060.083,0.164,0.013,0.763,165365.942,-133.91131280713,63.5648638286803,46,51.6140494664556
"753","960",212.150938754,"Boreal Cordillera","Yukon Territory",0.075,0.17,0.65,77.284,0.906,99.468,1259.631,7704.314,277.158,380.345,319.787,10040.703,0.163,0.013,0.763,35276.09,-136.607456013098,64.0379394410387,46,47.3281101604868
"754","2094",181.755087865,"Boreal Cordillera","Yukon Territory",0.04,0.159,0.378,95.099,0.905,57.629,727.023,4389.432,159.876,219.392,184.384,5737.736,0.166,0.013,0.763,20158.347,-137.861181103699,62.9208247817991,46,31.5685027990069
"755","2111",398.916066622,"Boreal Cordillera","Yukon Territory",0.025,0.044,0.247,68.737,0.907,64.596,819.908,5058.825,180.474,247.67,208.293,6579.765,0.162,0.013,0.763,23117.514,-140.65660338026,64.0110448937292,46,16.4941087876382
"756","2112",1105.39618522,"Boreal Cordillera","Yukon Territory",0,0,0,,,0,0,0,0,0,0,0,,,,0,-139.357755853025,63.8763008205185,46,0
"757","910",3737.8038598,"Boreal Cordillera","Yukon Territory",0.011,0.046,0.877,113.667,0.905,2034.905,25633.108,155638.738,5637.658,7736.409,6502.585,203183.403,0.165,0.013,0.763,714069.646,-130.663760432637,60.7542018355055,46,54.3590329030459
"758","912",720.828658539,"Boreal Cordillera","Yukon Territory",0.036,0.154,0.784,88.783,0.906,383.426,4846.642,29605.448,1066.297,1463.276,1230.198,38595.287,0.164,0.013,0.763,135616.891,-133.769979288072,60.7631634371615,46,53.5429419221847
"759","911",247.27015051,"Boreal Cordillera","Yukon Territory",0.095,0.284,0.545,85.144,0.905,121.637,1536.755,9286.604,337.968,463.783,389.8,12136.547,0.165,0.013,0.763,42634.171,-132.921077124408,61.1686491239444,46,49.0821353688187
"760","937",715.157313443,"Boreal Cordillera","Yukon Territory",0.08,0.041,0.737,71.342,0.907,316.642,4017.46,24805.867,884.314,1213.573,1020.642,32258.498,0.162,0.013,0.763,113344.771,-130.90120396449,62.2051560756652,46,45.1068560631745
"761","913",1212.49234606,"Boreal Cordillera","Yukon Territory",0.072,0.213,0.678,132.62,0.903,691.653,8681.797,51691.623,1907.959,2618.135,2199.337,67790.504,0.168,0.013,0.763,238191.344,-135.714828532674,60.821662265662,46,55.9100469543462
"762","934",327.94862241,"Boreal Cordillera","Yukon Territory",0.089,0.225,0.594,73.714,0.906,153.87,1949.447,11904.024,428.921,588.609,494.876,15519.748,0.164,0.013,0.763,54520.596,-130.996682080025,62.456725712624,46,47.3237176175641
"763","2109",162.623435872,"Boreal Cordillera","Yukon Territory",0.092,0.383,0.289,68.682,0.905,62.342,789.797,4772.146,173.709,238.376,200.362,6236.733,0.166,0.013,0.763,21902.761,-135.879226703613,61.1713628456662,46,38.3507639385316
"764","967",23667.3344812,"Boreal Cordillera","Yukon Territory",0.022,0.085,0.822,120.059,0.905,12927.855,162667.397,982399.045,35768.651,49083.808,41249.173,1284095.928,0.166,0.013,0.763,4512630.894,-134.496609558761,61.9486486035601,46,54.2560434517885
"765","946",8645.05135969,"Boreal Cordillera","Yukon Territory",0.047,0.114,0.746,74.928,0.906,4113.511,52149.827,321378.762,11477.985,15751.537,13246.449,418118.072,0.162,0.013,0.763,1469147.109,-132.434726088991,62.6162192156159,46,48.3650188533979
"766","972",3856.67912795,"Boreal Cordillera","Yukon Territory",0.05,0.136,0.744,87.575,0.906,1948.611,24634.044,150404.594,5419.612,7437.312,6252.607,196096.781,0.164,0.013,0.763,689031.004,-135.116859684504,61.8085384978299,46,50.8460192031154
"767","947",1396.44292462,"Boreal Cordillera","Yukon Territory",0.042,0.076,0.78,73.784,0.907,656.557,8327.691,51482.319,1833.125,2515.662,2115.772,66931.126,0.162,0.013,0.763,235187.485,-132.618667525341,62.7961057786074,46,47.9297254617215
"768","943",1412.6148111,"Boreal Cordillera","Yukon Territory",0.049,0.106,0.787,74.338,0.906,697.186,8840.408,54533.76,1945.821,2670.306,2245.694,70933.175,0.162,0.013,0.763,249241.45,-132.875986888309,63.1371706880995,46,50.2140954792655
"769","954",1174.31097125,"Boreal Cordillera","Yukon Territory",0.057,0.098,0.75,76.799,0.906,559.831,7094.048,43646.256,1561.263,2142.553,1801.713,56805.665,0.163,0.013,0.763,199598.304,-133.948652351477,62.9111687628089,46,48.3736134556701
"770","2116",239.92518276,"Boreal Cordillera","Yukon Territory",0.042,0.038,0.44,91.081,0.905,68.222,861.895,5254.396,189.608,260.197,218.739,6853.056,0.164,0.013,0.763,24080.238,-133.382407203918,62.491399302936,46,28.5633042816318
"771","2101",195.372242809,"Boreal Cordillera","Yukon Territory",0.057,0.181,0.556,88.384,0.905,83.966,1060.791,6439.933,233.329,320.192,269.146,8407.357,0.165,0.013,0.763,29538.121,-132.38884289369,60.2985398122314,46,43.0325049204621
"772","2092",463.690406334,"Boreal Cordillera","Yukon Territory",0.047,0.103,0.301,81.161,0.905,110.369,1395.984,8484.284,307.081,421.403,354.241,11073.361,0.165,0.013,0.763,38901.511,-130.766469945094,61.6882171262001,46,23.8809361779717
"773","2103",221.100498854,"Boreal Cordillera","Yukon Territory",0.025,0.106,0.309,90.718,0.905,53.072,670.248,4067.272,147.422,202.304,170.048,5310.366,0.165,0.013,0.763,18657.692,-134.654580174646,61.6148634373492,46,24.0178833947662
"774","2089",255.505215357,"Boreal Cordillera","Yukon Territory",0.048,0.069,0.3,87.931,0.905,57.323,724.148,4390.812,159.275,218.57,183.719,5733.847,0.165,0.013,0.763,20144.502,-133.827296653,62.8237183811332,46,22.441213154841
"775","2097",110.935343947,"Boreal Cordillera","Yukon Territory",0.068,0.142,0.403,90.207,0.905,36.724,463.61,2800.272,101.954,139.909,117.587,3660.056,0.166,0.013,0.763,12858.138,-135.668581505094,62.314644595148,46,32.9926952923913
"776","909",872.213331968,"Boreal Cordillera","Yukon Territory",0.014,0.608,0.349,89.423,0.904,458.275,5782.533,34685.956,1271.326,1744.573,1465.953,45408.616,0.167,0.013,0.763,159500.075,-125.923654168649,60.4577212871625,46,52.0613642737416
"777","939",419.509601074,"Boreal Cordillera","Yukon Territory",0.069,0.15,0.694,81.832,0.906,204.02,2581.534,15772.701,567.982,779.441,655.309,20560.987,0.164,0.013,0.763,72240.708,-132.855800526852,63.4944189237567,46,49.0119581229158
"778","932",912.714188349,"Boreal Cordillera","Yukon Territory",0.044,0.101,0.806,100.29,0.905,487.684,6152.399,37390.818,1353.251,1857.038,1560.968,48802.157,0.165,0.013,0.763,171489.769,-132.969336462891,63.9125336626133,46,53.4692652124514
"779","254",35391.1864572,"Taiga Shield West","Northwest Territories",0.094,0.111,0.718,101.323,0.904,8998.876,113588.844,681527.566,24998.083,34305.344,28847.479,892266.193,0.167,0.013,0.804,3133688.68,-133.267515778595,68.5434431362205,51,25.2115366089536
"780","11",253.676150737,"Taiga Shield West","Northwest Territories",0.222,0.266,0.333,114.991,0.903,55.335,696.015,4100.273,153.079,210.066,176.564,5391.332,0.17,0.013,0.804,18930.869,-127.437329923612,67.9822433948335,51,21.2528138113759
"781","36",378.921913065,"Taiga Shield West","Northwest Territories",0.147,0.122,0.607,132.543,0.903,91.808,1154.205,6874.346,253.931,348.469,292.961,9015.72,0.168,0.013,0.804,31669.426,-111.493217316688,64.4556761845788,51,23.7930816063769
"782","298",134.929117551,"Taiga Shield West","Northwest Territories",0.124,0.081,0.557,102.452,0.904,27.967,352.798,2107.451,77.631,106.533,89.575,2761.954,0.167,0.013,0.804,9699.42,-107.392728513031,64.4550473205061,51,20.4696662227562
"783","299",133.258833864,"Taiga Shield West","Northwest Territories",0.115,0.105,0.546,98.779,0.904,27.736,350.09,2092.606,77.037,105.719,88.892,2742.082,0.167,0.013,0.804,9629.279,-106.387670236573,64.2303428878997,51,20.5771123796452
"784","33",1996.27772617,"Taiga Plains","Northwest Territories",0.089,0.074,0.741,51.502,0.911,419.82,5390.781,35199.871,1189.792,1633.02,1376.084,45209.369,0.153,0.012,0.788,158926.311,-126.657054708576,60.9821121402807,50,22.6468333575696
"785","218",12349.6089178,"Taiga Plains","Northwest Territories",0.005,0.114,0.83,73.113,0.91,2947.402,37669.483,243158.911,8309.924,11405.295,9607.406,313098.42,0.155,0.012,0.788,1100745.942,-123.750495954233,61.8929009796804,50,25.3529016249833
"786","218",50518.8014261,"Taiga Plains","Northwest Territories",0.005,0.114,0.83,64.233,0.911,11785.58,150919.249,980017.74,33300.893,45705.747,38507.541,1260236.75,0.154,0.012,0.788,4430550.36,-124.166426417049,61.8195804004808,50,24.9458956749697
"787","38",11861.8461853,"Taiga Plains","Northwest Territories",0.003,0.212,0.716,56.592,0.911,2654.551,34042.014,221485.774,7512.097,10310.457,8687.165,284692.058,0.154,0.012,0.788,1000803.291,-124.517859362583,62.5303583981364,50,24.0006533175931
"788","93",2956.37057793,"Taiga Plains","Northwest Territories",0.067,0.289,0.575,98.182,0.908,716.567,9107.503,57436.397,2007.328,2754.911,2319.131,74341.837,0.159,0.012,0.788,261315.044,-124.051574390847,64.1895844394476,50,25.146318785263
"789","337",17565.2554066,"Taiga Plains","Northwest Territories",0.005,0.035,0.88,91.926,0.91,4262.248,54288.877,347298.621,11971.846,16430.938,13837.191,448089.72,0.156,0.012,0.788,1575405.183,-125.649458192283,64.1222255671949,50,25.5100031071358
"790","58",2282.42832766,"Taiga Plains","Northwest Territories",0.2,0.316,0.306,115.78,0.907,483.765,6125.157,37888.967,1349.073,1851.437,1557.786,49256.185,0.162,0.013,0.788,173101.171,-125.573307091695,64.5704669285865,50,21.5806053592485
"791","69",10434.4081491,"Taiga Plains","Northwest Territories",0.039,0.132,0.737,92.249,0.909,2467.351,31410.169,199926.419,6925.325,9504.674,8003.215,258237.152,0.157,0.012,0.788,907826.742,-125.909675499427,64.3643492967564,50,24.7486151883252
"792","338",3478.59261413,"Taiga Plains","Northwest Territories",0.086,0.176,0.673,68.646,0.91,791.331,10117.247,65061.477,2231.597,3062.827,2579.782,83844.262,0.156,0.012,0.788,294724.701,-125.320462522957,63.639167777925,50,24.10292647073
"793","336",85614.228825,"Taiga Plains","Northwest Territories",0.005,0.078,0.793,128.06,0.908,21089.718,267211.547,1679335.017,58884.785,80814.348,68022.783,2175358.198,0.159,0.013,0.788,7647964.661,-125.303269722479,64.8220160413843,50,25.4088394867931
"794","62",105.442646235,"Taiga Plains","Northwest Territories",0.063,0.264,0.58,46.742,0.911,22.002,282.694,1841.55,62.387,85.627,72.15,2366.411,0.154,0.012,0.788,8317.709,-124.898852807467,62.7599300612115,50,22.4426366797167
"795","78",758.369798574,"Taiga Plains","Northwest Territories",0.15,0.429,0.36,53.17,0.91,162.361,2080.844,13344.303,458.94,629.885,530.511,17206.845,0.156,0.012,0.788,60466.124,-124.059416721574,63.1266032681425,50,22.6892540187582
"796","44",9681.87863305,"Taiga Plains","Northwest Territories",0.001,0.212,0.683,58.197,0.911,2094.247,26846.02,174437.056,5923.832,8130.519,6850.175,224281.85,0.154,0.012,0.788,788435.663,-125.017508071013,63.2343362990957,50,23.1651168642409
"797","53",109.17306723,"Taiga Plains","Northwest Territories",0.188,0.415,0.262,63.167,0.909,21.794,278.553,1767.08,61.411,84.283,70.965,2284.086,0.158,0.012,0.788,8025.865,-125.158639766047,63.1482492915521,50,20.9216985283377
"798","45",357.284433297,"Taiga Plains","Northwest Territories",0.002,0.234,0.699,38.012,0.912,76.303,982.928,6477.074,217.016,297.865,251.063,8302.248,0.152,0.012,0.788,29184.806,-124.816131497094,62.859391990095,50,23.2370829128695
"799","230",348.604168996,"Taiga Plains","Northwest Territories",0.213,0.338,0.314,70.444,0.909,70.523,900.027,5691.643,198.401,272.293,229.248,7362.135,0.158,0.012,0.788,25870.37,-123.011677508304,61.0164600876147,50,21.1188954544157
"800","51",291.313441931,"Taiga Plains","Northwest Territories",0.182,0.457,0.214,88.954,0.907,60.874,773.811,4830.133,170.491,233.983,196.921,6266.212,0.16,0.013,0.788,22019.018,-122.197856056211,60.5306090975845,50,21.5102054970886
"801","97",17676.1260043,"Taiga Plains","Northwest Territories",0.141,0.173,0.582,136.03,0.907,4328.635,54734.532,339566.239,12056.259,16545.794,13922.284,441153.743,0.161,0.013,0.788,1550679.161,-129.877109290587,67.7445789762867,50,24.9576034303378
"802","219",64076.6116481,"Taiga Plains","Northwest Territories",0.015,0.114,0.732,115.378,0.908,15113.554,191756.355,1209152.36,42262.629,58002.268,48826.287,1565113.453,0.159,0.012,0.788,5502333.384,-132.307859723385,67.1619347306228,50,24.425658797244
"803","13",5426.12564326,"Taiga Plains","Northwest Territories",0.123,0.187,0.613,135.965,0.907,1376.744,17410.822,108126.399,3835.173,5263.333,4428.884,140441.355,0.161,0.013,0.788,493668.131,-130.592904286169,67.5918605168643,50,25.8824369786659
"804","249",1979.32397169,"Taiga Plains","Northwest Territories",0.137,0.183,0.557,105.211,0.908,451.45,5730.443,35958.939,1262.79,1733.071,1458.743,46595.437,0.159,0.013,0.788,163780.747,-130.334343298026,68.3471035720306,50,23.5410865863538
"805","220",1305.68851948,"Taiga Plains","Northwest Territories",0.138,0.14,0.598,106.742,0.908,298.818,3792.63,23813.166,835.782,1147.04,965.489,30852.925,0.159,0.013,0.788,108449.516,-130.671725400537,68.3437214110294,50,23.6296211077106
"806","15",1703.52823849,"Taiga Plains","Northwest Territories",0.071,0.149,0.683,67.816,0.91,374.937,4795.124,30898.485,1057.758,1451.76,1222.867,39800.93,0.155,0.012,0.788,139910.317,-135.62066587316,67.1769129996461,50,23.3638216853273
"807","255",11621.5115443,"Taiga Plains","Northwest Territories",0.087,0.096,0.741,97.17,0.909,2799.9,35608.155,225722.484,7849.735,10773.298,9070.457,291824.029,0.158,0.012,0.788,1025871.412,-132.336939216636,68.1144496804111,50,25.1106775472018
"808","98",3390.88284899,"Taiga Plains","Northwest Territories",0.107,0.165,0.614,134.095,0.907,826.601,10456.792,65049.003,2303.511,3161.313,2660.235,84457.456,0.161,0.013,0.788,296883.86,-130.1959648127,67.6950513133312,50,24.9072173121983
"809","250",240.672810335,"Taiga Plains","Northwest Territories",0.131,0.106,0.616,112.876,0.908,54.356,689.365,4321.922,151.906,208.477,175.472,5601.499,0.16,0.013,0.788,19690.084,-130.004974749264,68.0368664799712,50,23.2743324524407
"810","14",368.409582566,"Taiga Plains","Northwest Territories",0.118,0.294,0.491,95.9,0.908,84.998,1080.325,6796.12,238.089,326.758,275.054,8801.344,0.159,0.013,0.788,30934.803,-129.816787675868,68.608638408015,50,23.8901060572257
"811","67",672.0091909,"Taiga Plains","Northwest Territories",0.098,0.176,0.651,112.125,0.908,165.668,2101.501,13189.338,463.094,635.556,534.95,17090.106,0.159,0.013,0.788,60075.019,-131.177359448725,67.8555607004289,50,25.431357534131
"812","66",356.276648721,"Taiga Plains","Northwest Territories",0.223,0.147,0.438,77.55,0.909,68.635,875.03,5538.774,192.898,264.742,222.896,7162.976,0.158,0.012,0.788,25173.608,-134.497903495963,67.1305766643925,50,20.1050953682045
"813","247",882.923647568,"Taiga Plains","Northwest Territories",0.153,0.317,0.435,143.001,0.906,218.084,2754.375,16973.403,606.552,832.411,700.299,22085.124,0.162,0.013,0.788,77623.802,-125.300016872954,65.3658413397713,50,25.0136283707353
"814","251",17968.5765104,"Taiga Plains","Northwest Territories",0.261,0.16,0.496,114.245,0.907,4237.679,53684.146,333478.238,11825.921,16229.756,13657.22,433112.96,0.161,0.013,0.788,1522198.987,-126.839422152497,65.4676369228192,50,24.1039104989379
"815","223",4760.34009249,"Taiga Plains","Northwest Territories",0.11,0.211,0.614,126.389,0.907,1208.745,15302.776,95364.181,3371.262,4626.699,3893.551,123767.214,0.16,0.013,0.788,435056.094,-126.781137810559,65.6312590538572,50,25.9996579226046
"816","246",2428.37880411,"Taiga Plains","Northwest Territories",0.182,0.266,0.454,139.958,0.906,592.809,7488.836,46171.686,1649.188,2263.291,1904.118,60069.929,0.162,0.013,0.788,211129.375,-125.630189642755,66.016835380644,50,24.7366386571701
"817","252",8161.32936071,"Taiga Plains","Northwest Territories",0.231,0.238,0.408,126.068,0.907,1877.841,23749.944,146657.463,5230.606,7178.336,6039.51,190733.7,0.162,0.013,0.788,670332.196,-127.712092353798,65.7185014136417,50,23.3704206226775
"818","7",6971.96074608,"Taiga Plains","Northwest Territories",0.101,0.243,0.567,116.164,0.908,1694.808,21482.014,134292.425,4733.147,6495.783,5466.941,174165.117,0.16,0.013,0.788,612197.658,-129.499186274791,65.647166973766,50,24.980794261919
"819","257",7066.51908994,"Taiga Plains","Northwest Territories",0.168,0.17,0.543,125.013,0.907,1662.678,21045.496,130815.787,4636.036,6362.441,5353.937,169876.375,0.161,0.013,0.788,597100.276,-129.938245172885,65.920014324188,50,24.0396117010196
"820","248",1018.65729037,"Taiga Plains","Northwest Territories",0.175,0.206,0.518,131.741,0.907,246.443,3116.601,19304.856,686.455,942.076,792.673,25089.104,0.161,0.013,0.788,88184.376,-127.458099207923,66.6301072059739,50,24.6295827234369
"821","258",5950.29038949,"Taiga Plains","Northwest Territories",0.166,0.16,0.539,132.261,0.907,1390.266,17583.122,109033.721,3872.967,5315.188,4472.384,141667.648,0.161,0.013,0.788,497952.777,-130.143514825995,66.0452874144569,50,23.8085267653874
"822","16",1335.1637357,"Taiga Plains","Northwest Territories",0.334,0.21,0.21,82.245,0.907,232.025,2951.477,18377.456,650.268,892.428,751.052,23854.707,0.161,0.013,0.788,83811.54,-131.389444537067,65.9183165429993,50,17.8665030828548
"823","262",7887.92998134,"Taiga Plains","Northwest Territories",0.239,0.153,0.484,129.503,0.907,1826.375,23094.675,142745.383,5086.459,6980.526,5873.223,185606.641,0.162,0.013,0.788,652342.907,-130.563876626796,66.1824625879256,50,23.5304625470914
"824","94",8548.07698529,"Taiga Plains","Northwest Territories",0.17,0.222,0.466,152.541,0.906,2021.564,25511.917,156926.522,5617.709,7709.517,6485.624,204272.853,0.163,0.013,0.788,717984.869,-128.64259071587,66.9124740295835,50,23.8969365099921
"825","96",2023.87930608,"Taiga Plains","Northwest Territories",0.179,0.218,0.464,141.03,0.906,472.817,5972.797,36840.056,1315.347,1805.139,1518.69,47924.846,0.162,0.013,0.788,168445.312,-128.990575271526,66.9636528543584,50,23.679695649848
"826","95",1715.82768606,"Taiga Plains","Northwest Territories",0.246,0.22,0.369,143.155,0.906,381.989,4821.556,29568.443,1061.613,1456.908,1225.546,38516.056,0.163,0.013,0.788,135362.767,-128.833723232344,67.0078191163608,50,22.4475081693332
