Y,X,fid,YEAR,NFIREID,BASRC,FIREMAPS,FIREMAPM,FIRECAUS,HS_SDATE,HS_EDATE,AG_SDATE,AG_EDATE,CAPDATE,POLY_HA,ADJ_HA,ADJ_FLAG,ADMIN_AREA,NATPARK,PRESCRIBED,VERSION,GID,dc_median,bui_median,unit_id
55.8260205874736,-109.362170948283,"916",2023,351,MAFiMS,Landsat,Processed imagery,Human,2023/05/02,2023/09/23,2023/04/29,2023/07/11,2023/07/15,67318.4576143,67318.4576143,,SK,,,"20240530",2023_351,339.242004,104.449997,"28"
56.008298649671,-109.241603525699,"917",2023,1641,MAFiMS,Landsat,Processed imagery,Natural,2023/09/22,2023/09/24,2023/09/19,2023/10/11,2023/10/08,718.797521042,718.797521042,,SK,,,"20240530",2023_1641,539.316498,94.48,"28"
56.5014597944032,-109.434725942924,"918",2023,981,Agency,Sentinel-2,Manually delineated,Human,2023/05/05,2023/05/05,2023/04/30,2023/05/16,,332.838542196,332.838542196,,SK,,,"20240530",2023_981,320.634491,70.692001,"28"
56.5632016270933,-109.276438037986,"919",2023,670,MAFiMS,Sentinel-2,Processed imagery,Natural,2023/05/29,2023/07/20,2023/05/29,2023/06/13,2023/06/15,1907.77001364,1907.77001364,,SK,,,"20240530",2023_670,445.720505,146.068,"28"
55.8922575611688,-108.909594206064,"920",2023,979,Agency,Ground survey,Direct from GPS,Human,2023/05/01,2023/05/01,2023/05/01,2023/05/17,,36.7708421838,40.2440966998,true,SK,,,"20240530",2023_979,299.3815,39.556002,"28"
56.3769693463728,-109.017579121922,"921",2023,669,MAFiMS,Landsat,Processed imagery,Natural,2023/09/22,2023/09/23,2023/09/22,2023/10/11,2023/10/08,537.419237704,537.419237704,,SK,,,"20240530",2023_669,627.627014,111.316002,"28"
56.2078799822158,-108.795001165383,"922",2023,999,Agency,Undefined,Buffered points,Natural,2023/07/10,2023/07/10,2023/07/10,2023/07/26,,65.3292816963,69.9318759388,true,SK,,,"20240530",2023_999,360.662994,49.698002,"28"
55.7340388953112,-108.145490023457,"923",2023,350,MAFiMS,Landsat,Processed imagery,Human,2023/05/05,2023/08/06,2023/05/04,2023/10/11,2023/09/11,114924.128085,114924.128085,,SK,,,"20240530",2023_350,412.562012,111.4795,"28"
54.8820937567035,-109.438597476302,"924",2023,1022,Agency,Undefined,Buffered points,Natural,,,2023/07/01,2023/07/07,,19.1248659627,21.466036479,true,SK,,,"20240530",2023_1022,333.218994,44.883999,"28"
53.9389163270511,-103.830738616963,"925",2023,1016,Agency,Satellite hotspots,Buffered points,Natural,2023/09/13,2023/09/27,2023/09/25,2023/09/30,,152.274130598,157.765575976,true,SK,,,"20240530",2023_1016,515.170502,75.0765,"28"
54.5125780279074,-103.310225652661,"926",2023,997,Agency,Undefined,Direct from GPS,Natural,,,2023/07/12,2023/07/16,,3.20841648884,3.85798444334,true,SK,,,"20240530",2023_997,,,"28"
54.0656323457173,-102.679885632912,"927",2023,980,Agency,Sentinel-2,Manually delineated,Human,2023/05/04,2023/05/04,2023/04/28,2023/04/29,,164.57425718,164.57425718,,SK,,,"20240530",2023_980,195.100006,38.497002,"28"
53.9306167557743,-102.293155973042,"928",2023,983,Agency,Sentinel-2,Manually delineated,Human,2023/05/11,2023/05/11,2023/05/12,2023/05/12,,132.456036987,132.456036987,,SK,,,"20240530",2023_983,245.223007,59.362,"28"
54.6070042825029,-103.298982350699,"929",2023,994,Agency,Sentinel-2,Manually delineated,Natural,2023/07/01,2023/07/01,2023/07/01,2023/07/27,,150.606319315,150.606319315,,SK,,,"20240530",2023_994,384.059998,94.999001,"28"
53.9643271502099,-102.421056907617,"930",2023,982,Agency,Sentinel-2,Manually delineated,Human,2023/05/03,2023/05/04,2023/05/03,2023/05/06,,443.911673389,443.911673389,,SK,,,"20240530",2023_982,193.306,35.208,"28"
54.4159960895211,-102.792225714604,"931",2023,1003,Agency,Undefined,Direct from GPS,Natural,,,2023/07/19,2023/07/27,,4.96742646635,5.87321534883,true,SK,,,"20240530",2023_1003,363.130005,43.439999,"28"
52.738553507184,-102.459652668601,"932",2023,986,Agency,Undefined,Direct from GPS,Human,2023/05/19,2023/05/19,2023/05/19,2023/11/23,,299.223934778,302.038546649,true,SK,,,"20240530",2023_986,371.324005,95.283497,"28"
53.1321868535021,-108.239380044675,"933",2023,668,MAFiMS,Sentinel-2,Processed imagery,Human,,,2023/05/03,2023/05/10,2023/05/15,3725.4710339,3725.4710339,,SK,,,"20240530",2023_668,268.994492,50.505001,"29"
51.4346098881482,-103.147269578656,"934",2023,1021,Agency,Sentinel-2,Manually delineated,Human,,,2023/05/03,2023/05/03,,77.8793079771,77.8793079771,,SK,,,"20240530",2023_1021,241.394501,29.3585,"29"
51.9091846155041,-106.677021355878,"935",2023,2143,MAFiMS,Landsat,Processed imagery,Undetermined,,,,,2023/08/22,1158.78943877,1158.78943877,,SK,,,"20240530",2023_2143,721.5065,145.573494,"30"
50.5161462173183,-106.912139045517,"936",2023,667,MAFiMS,Landsat,Processed imagery,Undetermined,,,,,2023/09/15,306.177750554,306.177750554,,SK,,,"20240530",2023_667,527.191498,89.070503,"30"
50.5679611197676,-105.292754303882,"937",2023,1009,Agency,Undefined,Direct from GPS,Natural,,,2023/08/05,2023/08/07,,8.90433789656,10.2935606682,true,SK,,,"20240530",2023_1009,,,"30"
57.6607369982489,-118.830017835602,"938",2023,1728,Agency,Undefined,Manually delineated,Natural,,,2023/06/22,,2023/06/28,11.4548397875,13.1139088018,true,AB,,,"20240530",2023_1728,576.382019,112.841003,"31"
57.7111358443779,-118.721953942256,"939",2023,1738,Agency,Ground survey,Direct from GPS,Natural,,,2023/07/17,,2023/07/23,16.6731464628,18.8135188696,true,AB,,,"20240530",2023_1738,,,"31"
58.3996750464471,-119.601922709394,"940",2023,354,MAFiMS,Sentinel-2,Processed imagery,Natural,2023/05/03,2023/11/23,2023/06/04,,2023/10/13,217957.943349,217957.943349,,AB,,,"20240530",2023_354,571.740509,105.807999,"31"
59.4592904074207,-119.961704269697,"941",2023,697,MAFiMS,Sentinel-2,Processed imagery,Natural,2023/07/13,2023/09/02,2023/07/13,,2023/09/15,3253.8602709,3253.8602709,,AB,,,"20240530",2023_697,675.257019,131.731003,"31"
59.7600356689824,-119.910935110075,"942",2023,1683,Agency,Undefined,Manually delineated,Natural,2023/07/15,2023/07/15,2023/07/15,,2023/07/29,54.8178380454,59.078428627,true,AB,,,"20240530",2023_1683,665.863007,136.298996,"31"
58.9910250998027,-119.22766611389,"943",2023,1684,Agency,Undefined,Manually delineated,Human,,,2023/07/16,,2023/07/16,15.4855273097,17.5233349375,true,AB,,,"20240530",2023_1684,709.049011,133.923996,"31"
59.7186798554891,-119.683817761113,"944",2023,692,MAFiMS,Sentinel-2,Processed imagery,Natural,2023/09/16,2023/09/23,2023/09/19,,2023/10/08,4794.17154777,4794.17154777,,AB,,,"20240530",2023_692,670.3685,102.852501,"31"
59.2692657020042,-118.986503172857,"945",2023,695,MAFiMS,Landsat,Processed imagery,Natural,2023/06/09,2023/07/16,2023/06/09,,2023/08/15,5145.1348841,5145.1348841,,AB,,,"20240530",2023_695,512.26648,113.955502,"31"
59.843805924555,-118.707002693007,"946",2023,1670,Agency,Undefined,Manually delineated,Natural,,,2023/06/04,,2023/06/05,33.4848318326,36.7803174698,true,AB,,,"20240530",2023_1670,,,"31"
59.9435765894774,-118.758084107905,"947",2023,310,MAFiMS,Landsat,Processed imagery,Natural,2023/05/16,2023/12/06,2023/05/11,,2023/10/10,101240.787065,101240.787065,,AB,,,"20240530",2023_310,615.493012,107.043999,"31"
58.7065183684006,-118.668415349118,"948",2023,1667,Agency,Aerial survey,Direct from GPS,Human,,,2023/05/04,,2023/05/04,18.7065701023,21.0144593341,true,AB,,,"20240530",2023_1667,,,"31"
58.4251791123467,-118.262494354351,"949",2023,363,MAFiMS,Sentinel-2,Processed imagery,Undetermined,2023/06/04,2023/11/23,,,2023/10/13,188081.995441,188081.995441,,AB,,,"20240530",2023_363,605.71698,102.353996,"31"
59.05574915836,-117.096718276032,"950",2023,694,MAFiMS,Landsat,Processed imagery,Natural,2023/07/08,2023/07/15,2023/07/09,,2023/08/15,276.906364879,276.906364879,,AB,,,"20240530",2023_694,638.411499,128.603501,"31"
58.7187965765774,-118.74201110456,"951",2023,1668,Agency,Undefined,Manually delineated,Human,,,2023/05/04,,2023/05/04,1.24658472992,1.55465446874,true,AB,,,"20240530",2023_1668,,,"31"
59.3926197782965,-115.534475335651,"952",2023,686,MAFiMS,Sentinel-2,Processed imagery,Natural,2023/07/11,2023/09/23,2023/07/11,,2023/10/08,40249.8144988,40249.8144988,,AB,,,"20240530",2023_686,501.549988,103.765499,"31"
59.6958546172551,-114.083078153101,"953",2023,362,MAFiMS,Sentinel-2,Processed imagery,Natural,2023/06/30,2023/10/20,2023/07/02,,2023/10/21,150129.437868,150129.437868,,PC,WB,,"20240530",2023_362,720.926025,175.503998,"31"
59.510205907651,-115.403209234367,"954",2023,686,MAFiMS,Sentinel-2,Processed imagery,Natural,2023/07/11,2023/09/23,2023/07/11,,2023/10/08,12302.289509,12302.289509,,PC,WB,,"20240530",2023_686,552.554993,116.788002,"31"
59.7747643772358,-115.248350840059,"955",2023,2123,MAFiMS,Sentinel-2,Processed imagery,Natural,2023/09/22,2023/10/09,2023/09/02,,2023/10/08,6484.60231875,6484.60231875,,PC,WB,,"20240530",2023_2123,814.929016,161.746002,"31"
59.7050833469445,-115.985471199582,"956",2023,688,MAFiMS,Sentinel-2,Processed imagery,Natural,2023/06/25,2023/09/23,2023/06/25,,2023/10/08,45201.2897516,45201.2897516,,AB,,,"20240530",2023_688,647.809998,142.986496,"31"
59.9478157260133,-116.155601842182,"957",2023,322,MAFiMS,Sentinel-2,Processed imagery,Natural,2023/07/03,2023/09/23,2023/07/03,,2023/10/08,11455.9894954,11455.9894954,,AB,,,"20240530",2023_322,707.247986,148.589996,"31"
59.9911442643021,-113.439011184733,"958",2023,2130,Agency,Undefined,Buffered points,Natural,,,2023/07/04,,,0.49897311648,0.64466318311,true,PC,WB,,"20240530",2023_2130,,,"31"
59.3984328160398,-117.205643054273,"959",2023,1675,Agency,Undefined,Manually delineated,Natural,,,2023/06/30,,2023/07/01,3.28565562844,3.94723632043,true,AB,,,"20240530",2023_1675,,,"31"
59.1859555974907,-114.37318943298,"960",2023,362,MAFiMS,Sentinel-2,Processed imagery,Natural,2023/06/30,2023/10/20,2023/07/02,,2023/10/21,94738.4513422,94738.4513422,,AB,,,"20240530",2023_362,513.144501,122.630501,"31"
59.0451197754536,-110.825259004617,"961",2023,367,MAFiMS,Sentinel-2,Processed imagery,Undetermined,2023/05/28,2023/09/23,,,2023/10/13,90522.3381337,90522.3381337,,AB,,,"20240530",2023_367,552.229493,124.830502,"32"
59.6087909486056,-111.037559688388,"962",2023,318,MAFiMS,Sentinel-2,Processed imagery,Undetermined,2023/06/30,2023/09/27,,,2023/10/13,114706.509299,114706.509299,,AB,,,"20240530",2023_318,637.86499,150.787003,"32"
59.2460732239017,-110.955752737239,"963",2023,1703,Agency,Aerial survey,Direct from GPS,Natural,,,2023/06/04,,2023/06/05,7.35449389056,8.56488107701,true,AB,,,"20240530",2023_1703,,,"32"
59.7806045153877,-111.36436480533,"964",2023,1710,Agency,Undefined,Manually delineated,Natural,,,2023/07/20,,2023/07/22,0.86996545607,1.10012499533,true,AB,,,"20240530",2023_1710,,,"32"
59.9106858873915,-110.117427692296,"965",2023,1708,Agency,Aerial survey,Direct from GPS,Natural,,,2023/07/05,,2023/07/06,90.1297100999,95.2889281671,true,AB,,,"20240530",2023_1708,481.578003,98.013001,"32"
57.8969698951284,-111.031723600665,"966",2023,676,MAFiMS,Sentinel-2,Processed imagery,Natural,2023/05/28,2023/05/31,2023/05/28,,2023/06/15,1426.87651772,1426.87651772,,AB,,,"20240530",2023_676,480.508011,137.530007,"33"
58.95614716191,-110.010075800563,"967",2023,608,MAFiMS,Landsat,Processed imagery,Natural,2023/05/29,2023/09/23,2023/06/12,2023/09/22,2023/10/08,287.351648471,287.351648471,,AB,,,"20240530",2023_608,503.658997,103.082501,"33"
57.9996771036999,-118.771129286936,"968",2023,1741,Agency,Undefined,Manually delineated,Natural,,,2023/07/21,,2023/07/24,0.97162295235,1.2234488291,true,AB,,,"20240530",2023_1741,,,"34"
54.5306531426212,-119.276942777273,"969",2023,1657,Agency,Aerial survey,Direct from GPS,Natural,2023/06/07,2023/06/08,2023/06/07,,2023/06/10,93.8751061685,99.0929157842,true,AB,,,"20240530",2023_1657,295.588013,78.214996,"34"
55.636697085377,-119.840619448398,"970",2023,1662,Agency,Ground survey,Direct from GPS,Human,,,2023/09/17,,2023/10/15,12.2093356287,13.9433206529,true,AB,,,"20240530",2023_1662,,,"34"
54.7579640798767,-119.141140909863,"971",2023,724,MAFiMS,Sentinel-2,Processed imagery,Natural,2023/05/05,2023/05/20,2023/05/05,,2023/06/15,15638.7602272,15638.7602272,,AB,,,"20240530",2023_724,252.401497,73.723999,"34"
54.8418870752336,-118.959078064219,"972",2023,1654,Agency,Ground survey,Direct from GPS,Human,,,2023/05/06,,2023/05/09,15.4318294438,17.4649114906,true,AB,,,"20240530",2023_1654,249.466995,63.001999,"34"
55.6549915351618,-119.423599330899,"973",2023,722,MAFiMS,Sentinel-2,Processed imagery,Undetermined,2023/06/06,2023/08/19,2023/06/04,,2023/09/15,6584.85423591,6584.85423591,,AB,,,"20240530",2023_722,249.261993,70.446999,"34"
55.079712675552,-118.931339919663,"974",2023,721,MAFiMS,Sentinel-2,Processed imagery,Undetermined,2023/05/05,2023/05/06,2023/05/05,,2023/05/15,1044.31091056,1044.31091056,,AB,,,"20240530",2023_721,281.688508,68.508499,"34"
55.8648612490438,-119.285047374659,"975",2023,1650,Agency,Ground survey,Direct from GPS,Human,,,2023/04/30,,2023/05/24,15.235970127,17.2517492343,true,AB,,,"20240530",2023_1650,,,"34"
53.9868652927601,-117.93657661816,"976",2023,720,MAFiMS,Sentinel-2,Processed imagery,Natural,2023/05/05,2023/06/12,2023/05/06,,2023/07/07,9051.143391,9051.143391,,AB,,,"20240530",2023_720,243.964501,75.716499,"34"
54.9549483653821,-118.296134482542,"977",2023,1661,Agency,Undefined,Manually delineated,Human,,,2023/09/15,,2023/09/09,85.6254174672,90.7060603524,true,AB,,,"20240530",2023_1661,,,"34"
53.916183008799,-117.600407454758,"978",2023,719,MAFiMS,Sentinel-2,Processed imagery,Natural,2023/05/05,2023/05/13,2023/05/06,,2023/05/15,422.365038588,422.365038588,,AB,,,"20240530",2023_719,196.059998,53.459999,"34"
55.0741803097695,-117.883071265412,"979",2023,1653,Agency,Aerial survey,Direct from GPS,Human,,,2023/05/05,,2023/05/27,21.2108031393,23.7124148802,true,AB,,,"20240530",2023_1653,,,"34"
54.4956602853686,-117.424057995899,"980",2023,716,MAFiMS,Landsat,Processed imagery,Natural,2023/05/13,2023/06/12,2023/04/30,,2023/06/15,41670.3830432,41670.3830432,,AB,,,"20240530",2023_716,305.061005,97.123001,"34"
56.0798157942188,-118.368824543231,"981",2023,1712,Agency,Ground survey,Direct from GPS,Undetermined,,,2023/05/06,,2023/05/06,5.80550865589,6.82294892917,true,AB,,,"20240530",2023_1712,,,"34"
56.1349371155479,-118.309465618535,"982",2023,1711,Agency,Undefined,Manually delineated,Undetermined,2023/05/05,2023/05/06,2023/05/05,,2023/05/06,802.401609499,779.70017025,true,AB,,,"20240530",2023_1711,318.708511,58.329001,"34"
56.2543895888101,-118.207323696054,"983",2023,1719,Agency,Sentinel-2,Manually delineated,Human,,,2023/05/05,,2023/05/24,9.28743286055,9.28743286055,,AB,,,"20240530",2023_1719,,,"34"
55.1265935944328,-117.435251430941,"984",2023,714,MAFiMS,Sentinel-2,Processed imagery,Undetermined,2023/04/16,2023/06/23,2023/05/05,,2023/07/15,7041.499025,7041.499025,,AB,,,"20240530",2023_714,334.677993,80.481003,"34"
55.9310484964114,-117.87510731862,"985",2023,1660,Agency,Undefined,Manually delineated,Human,,,2023/09/09,,2023/09/10,0.10743864747,0.14728214858,true,AB,,,"20240530",2023_1660,,,"34"
54.3440575293027,-116.935267274015,"986",2023,1783,Agency,Ground survey,Direct from GPS,Natural,,,2023/05/01,,2023/05/01,0.46882928136,0.6071761279,true,AB,,,"20240530",2023_1783,,,"34"
55.0568066261554,-118.73022268161,"987",2023,1656,Agency,Ground survey,Direct from GPS,Human,,,2023/06/01,,2023/06/01,1.00459752184,1.26334179344,true,AB,,,"20240530",2023_1656,,,"34"
55.8551239060093,-119.171292489724,"988",2023,1655,Agency,Ground survey,Direct from GPS,Human,,,2023/05/13,,2023/05/13,1.53426866117,1.89816425934,true,AB,,,"20240530",2023_1655,,,"34"
55.9090337832107,-119.32771151908,"989",2023,1658,Agency,Ground survey,Direct from GPS,Natural,,,2023/06/12,,2023/07/02,22.7390655928,25.3527679334,true,AB,,,"20240530",2023_1658,,,"34"
53.5528055254533,-116.802113351656,"990",2023,1643,Agency,Ground survey,Direct from GPS,Human,,,2023/04/30,,2023/04/30,8.82118110115,10.2011226692,true,AB,,,"20240530",2023_1643,,,"34"
55.9325504544052,-117.766453714173,"991",2023,1664,Agency,Ground survey,Direct from GPS,Human,,,2023/10/02,,2023/10/03,6.14435176431,7.2053869739,true,AB,,,"20240530",2023_1664,491.442505,90.648502,"34"
55.791001680483,-119.189340106637,"992",2023,1652,Agency,Undefined,Manually delineated,Human,,,2023/05/03,,2023/05/04,2.70790192969,3.27751620734,true,AB,,,"20240530",2023_1652,,,"34"
55.1315509948912,-117.779472409749,"993",2023,1649,Agency,Ground survey,Direct from GPS,Human,,,2023/04/27,,2023/04/27,1.14397983636,1.43142912267,true,AB,,,"20240530",2023_1649,,,"34"
55.6519051868746,-119.002780499062,"994",2023,1651,Agency,Ground survey,Direct from GPS,Human,,,2023/04/30,,2023/05/01,7.15258229317,8.33869165056,true,AB,,,"20240530",2023_1651,192.522995,31.639,"34"
55.2034911780578,-119.081001614392,"995",2023,1647,Agency,Ground survey,Direct from GPS,Undetermined,,,2023/05/15,,2023/05/16,2.42420018309,2.94669391479,true,AB,,,"20240530",2023_1647,,,"34"
56.2851234021655,-119.974281561313,"996",2023,723,MAFiMS,Landsat,Processed imagery,Human,2023/04/18,2023/05/13,2023/05/01,2023/10/11,2023/05/25,1329.59635784,1329.59635784,,AB,,,"20240530",2023_723,283.240998,55.108,"34"
56.4207692814539,-119.969546553038,"997",2023,1727,Agency,Aerial survey,Direct from GPS,Human,,,2023/06/06,,2023/07/04,1.8114765985,2.22680313236,true,AB,,,"20240530",2023_1727,,,"34"
56.3649584070604,-119.47898406221,"998",2023,1725,Agency,Undefined,Manually delineated,Human,,,2023/05/18,,2023/05/18,1.05771522979,1.32749864353,true,AB,,,"20240530",2023_1725,,,"34"
56.5496394725534,-119.471080883523,"999",2023,1720,Agency,Undefined,Manually delineated,Human,2023/05/05,2023/05/06,2023/05/05,,2023/05/29,454.553127833,451.485563176,true,AB,,,"20240530",2023_1720,351.507996,61.035,"34"
56.9466849367529,-119.725365841422,"1000",2023,698,MAFiMS,Sentinel-2,Processed imagery,Undetermined,2023/06/30,2023/10/09,,,2023/10/10,7364.34139788,7364.34139788,,AB,,,"20240530",2023_698,510.429001,76.365498,"34"
56.2634709547524,-119.14234680789,"1001",2023,718,MAFiMS,Sentinel-2,Processed imagery,Undetermined,2023/05/05,2023/06/30,,,2023/06/15,37494.9678916,37494.9678916,,AB,,,"20240530",2023_718,366.341003,96.150002,"34"
56.855712283931,-119.487684603946,"1002",2023,699,MAFiMS,Sentinel-2,Processed imagery,Undetermined,2023/07/21,2023/11/08,,,2023/10/15,12426.8200165,12426.8200165,,AB,,,"20240530",2023_699,410.709992,70.751999,"34"
56.5626671976966,-119.086326819734,"1003",2023,1715,Agency,Ground survey,Direct from GPS,Human,,,2023/04/28,,2023/04/28,16.1996557803,18.2995764581,true,AB,,,"20240530",2023_1715,,,"34"
56.3963291202904,-118.965838059382,"1004",2023,1748,Agency,Ground survey,Direct from GPS,Human,,,2023/10/09,,2023/10/09,1.51160720282,1.87120208528,true,AB,,,"20240530",2023_1748,,,"34"
56.5386976107499,-118.860562151696,"1005",2023,1721,Agency,Undefined,Manually delineated,Human,2023/05/05,2023/05/06,2023/05/05,,2023/05/06,252.200379898,256.257648053,true,AB,,,"20240530",2023_1721,354.550003,60.838501,"34"
56.429635472904,-118.765786808757,"1006",2023,1732,Agency,Aerial survey,Direct from GPS,Human,,,2023/06/30,,2023/06/30,1.27312375625,1.58646202047,true,AB,,,"20240530",2023_1732,,,"34"
56.3176408443288,-118.655382708424,"1007",2023,717,MAFiMS,Landsat,Processed imagery,Undetermined,,,,,2023/05/12,119.949907289,119.949907289,,AB,,,"20240530",2023_717,,,"34"
56.4159305113284,-118.696607104378,"1008",2023,1718,Agency,Ground survey,Direct from GPS,Human,,,2023/05/03,,2023/05/21,1.7038485652,2.09945490889,true,AB,,,"20240530",2023_1718,,,"34"
56.2746519568344,-118.342570843648,"1009",2023,1722,Agency,Ground survey,Direct from GPS,Human,,,2023/05/05,,2023/05/21,1.10558427833,1.38520941285,true,AB,,,"20240530",2023_1722,,,"34"
56.2676978633606,-118.241575571209,"1010",2023,1743,Agency,Undefined,Manually delineated,Human,,,2023/07/22,,2023/07/22,1.93017579638,2.3669133673,true,AB,,,"20240530",2023_1743,,,"34"
56.7270034424638,-118.469877741131,"1011",2023,715,MAFiMS,Sentinel-2,Processed imagery,Natural,2023/07/08,2023/07/09,2023/07/08,,2023/08/15,162.429106899,162.429106899,,AB,,,"20240530",2023_715,550.140015,92.261002,"34"
56.9569857624045,-118.597007530349,"1012",2023,1729,Agency,Undefined,Manually delineated,Natural,,,2023/06/24,,2023/06/24,0.68790625059,0.87781709198,true,AB,,,"20240530",2023_1729,,,"34"
56.8911354307994,-118.423353448446,"1013",2023,1735,Agency,Aerial survey,Direct from GPS,Natural,,,2023/07/10,,2023/07/11,1.58873015234,1.96289912784,true,AB,,,"20240530",2023_1735,,,"34"
57.0247901210534,-118.367728763231,"1014",2023,1736,Agency,Undefined,Manually delineated,Natural,,,2023/07/16,,2023/07/16,100.76972648,106.080259436,true,AB,,,"20240530",2023_1736,571.213013,73.026001,"34"
57.0823159611829,-118.129517451387,"1015",2023,1726,Agency,Undefined,Manually delineated,Human,,,2023/05/29,,2023/08/14,3.11433713563,3.7491609893,true,AB,,,"20240530",2023_1726,,,"34"
52.4415627271829,-115.373684870591,"1016",2023,1752,Agency,Aerial survey,Direct from GPS,Human,2023/04/28,2023/04/28,2023/04/28,,2023/04/29,44.9797015213,48.8470535068,true,AB,,,"20240530",2023_1752,226.148003,32.855501,"34"
52.3569854160673,-115.896251819396,"1017",2023,1754,Agency,Sentinel-2,Processed imagery,Natural,2023/05/05,2023/05/05,2023/05/04,,2023/05/09,64.4774799908,64.4774799908,,AB,,,"20240530",2023_1754,175.063004,43.639999,"34"
53.1753992099786,-116.07160820011,"1018",2023,366,MAFiMS,Sentinel-2,Processed imagery,Natural,2023/03/22,2023/07/24,2023/05/04,,2023/07/23,195934.006987,195934.006987,,AB,,,"20240530",2023_366,254.259003,64.376999,"34"
54.5100883855137,-116.708842488055,"1019",2023,712,MAFiMS,Sentinel-2,Processed imagery,Undetermined,2023/02/03,2023/09/25,,,2023/06/15,56387.0911318,56387.0911318,,AB,,,"20240530",2023_712,277.486496,76.299,"34"
55.0777715218799,-117.001460622352,"1020",2023,1659,Agency,Undefined,Manually delineated,Natural,,,2023/07/10,,2023/07/12,50.3807326177,54.4735884805,true,AB,,,"20240530",2023_1659,,,"34"
55.0944848688895,-116.930426188188,"1021",2023,1648,Agency,Ground survey,Direct from GPS,Human,,,2023/04/25,,2023/04/25,53.2824819576,57.4867207408,true,AB,,,"20240530",2023_1648,292.543503,27.433499,"34"
53.691955373121,-116.080379851042,"1022",2023,1645,Agency,Ground survey,Direct from GPS,Undetermined,,,2023/05/05,,2023/05/08,1.15992409325,1.45060476066,true,AB,,,"20240530",2023_1645,,,"34"
55.1984495986624,-116.884244122906,"1023",2023,1760,Agency,Ground survey,Direct from GPS,Human,,,2023/04/23,,2023/07/12,1.2736982217,1.58715024396,true,AB,,,"20240530",2023_1760,,,"34"
54.9051820845287,-116.700045207054,"1024",2023,713,MAFiMS,Sentinel-2,Processed imagery,Undetermined,2023/02/06,2023/06/12,,,2023/06/30,6823.04782484,6823.04782484,,AB,,,"20240530",2023_713,248.513,57.955502,"34"
53.6841047201279,-115.952342959506,"1025",2023,1642,Agency,Ground survey,Direct from GPS,Undetermined,,,2023/04/29,,2023/05/04,51.7173965701,55.8623692565,true,AB,,,"20240530",2023_1642,,,"34"
53.7791182085858,-115.819230265217,"1026",2023,711,MAFiMS,Sentinel-2,Processed imagery,Undetermined,2023/02/10,2023/06/10,2023/05/05,,2023/06/15,15169.8245164,15169.8245164,,AB,,,"20240530",2023_711,333.096008,74.638001,"34"
54.2341852331139,-116.052630547459,"1027",2023,1784,Agency,Ground survey,Direct from GPS,Human,,,2023/05/06,,2023/05/05,0.57551946793,0.7394759412,true,AB,,,"20240530",2023_1784,,,"34"
53.4057335139537,-115.483224387582,"1028",2023,1646,Agency,Aerial survey,Direct from GPS,Natural,,,2023/05/27,,2023/05/28,1.11602549646,1.3977843599,true,AB,,,"20240530",2023_1646,,,"34"
54.1936075087908,-115.849067765362,"1029",2023,1787,Agency,Ground survey,Direct from GPS,Human,,,2023/11/20,,2023/11/21,5.9370861296,6.97155454273,true,AB,,,"20240530",2023_1787,379.636993,68.032997,"34"
53.107157570752,-115.149691925399,"1030",2023,1751,Agency,Ground survey,Direct from GPS,Human,,,2023/04/27,,2023/04/27,7.11631147421,8.29803371973,true,AB,,,"20240530",2023_1751,,,"34"
52.950641969237,-114.950524569956,"1031",2023,1753,Agency,Ground survey,Direct from GPS,Human,,,2023/04/30,,2023/05/04,48.612657881,52.6343840225,true,AB,,,"20240530",2023_1753,293.457489,48.334,"34"
53.4797124280823,-115.22229947012,"1032",2023,1644,Agency,Aerial survey,Direct from GPS,Human,,,2023/05/02,,2023/05/02,2.11846019655,2.58848715102,true,AB,,,"20240530",2023_1644,,,"34"
54.2422222765125,-115.566285208025,"1033",2023,1780,Agency,Ground survey,Direct from GPS,Human,,,2023/04/23,,2023/04/15,5.79716771924,6.81352419722,true,AB,,,"20240530",2023_1780,,,"34"
53.1673502513867,-114.932196131703,"1034",2023,709,MAFiMS,Landsat,Processed imagery,Undetermined,2023/05/04,2023/05/06,2023/05/03,,2023/05/15,3089.76366664,3089.76366664,,AB,,,"20240530",2023_709,363.609009,85.619003,"34"
57.7072756557839,-118.324431954242,"1035",2023,1731,Agency,Ground survey,Direct from GPS,Natural,,,2023/06/29,,2023/07/03,3.27220485563,3.93169947057,true,AB,,,"20240530",2023_1731,,,"34"
57.6565090509051,-117.855127091862,"1036",2023,696,MAFiMS,Sentinel-2,Processed imagery,Natural,2023/02/12,2023/11/25,2023/06/24,,2023/09/15,4597.4837217,4597.4837217,,AB,,,"20240530",2023_696,582.666992,86.457001,"34"
56.3698903942773,-116.928317236097,"1037",2023,1733,Agency,Ground survey,Direct from GPS,Human,,,2023/06/30,,2023/06/30,1.29181946515,1.60885381253,true,AB,,,"20240530",2023_1733,,,"34"
56.4253704122398,-116.921830265541,"1038",2023,710,MAFiMS,Sentinel-2,Processed imagery,Undetermined,2023/05/06,2023/05/07,2023/05/05,,2023/06/15,5158.29012544,5158.29012544,,AB,,,"20240530",2023_710,369.173004,69.329002,"34"
55.6731463230798,-116.400478492364,"1039",2023,1756,Agency,Ground survey,Direct from GPS,Human,,,2023/04/16,,2023/08/17,2.44891354934,2.97556902315,true,AB,,,"20240530",2023_1756,,,"34"
